tx_id,gene_id,gene_name,gene_biotype
YIR034C_mRNA,YIR034C,LYS1,protein_coding
YIR035C_mRNA,YIR035C,,protein_coding
YIR036C_mRNA,YIR036C,IRC24,protein_coding
YIR036W-A_mRNA,YIR036W-A,,protein_coding
YIR037W_mRNA,YIR037W,HYR1,protein_coding
YIR038C_mRNA,YIR038C,GTT1,protein_coding
YIR039C_mRNA,YIR039C,YPS6,protein_coding
YIR040C_mRNA,YIR040C,,protein_coding
YIR041W_mRNA,YIR041W,PAU15,protein_coding
YIR042C_mRNA,YIR042C,,protein_coding
YJL001W_mRNA,YJL001W,PRE3,protein_coding
YJL002C_mRNA,YJL002C,OST1,protein_coding
YJL003W_mRNA,YJL003W,COX16,protein_coding
YJL004C_mRNA,YJL004C,SYS1,protein_coding
YJL005W_mRNA,YJL005W,CYR1,protein_coding
YJL006C_mRNA,YJL006C,CTK2,protein_coding
YJL007C_mRNA,YJL007C,,protein_coding
YJL008C_mRNA,YJL008C,CCT8,protein_coding
YJL009W_mRNA,YJL009W,,protein_coding
YJL010C_mRNA,YJL010C,NOP9,protein_coding
YJL011C_mRNA,YJL011C,RPC17,protein_coding
YJL012C_mRNA,YJL012C,VTC4,protein_coding
YJL013C_mRNA,YJL013C,MAD3,protein_coding
YJL014W_mRNA,YJL014W,CCT3,protein_coding
YJL015C_mRNA,YJL015C,,protein_coding
YJL016W_mRNA,YJL016W,,protein_coding
YJL019W_mRNA,YJL019W,MPS3,protein_coding
YJL020C_mRNA,YJL020C,BBC1,protein_coding
YJL020W-A_mRNA,YJL020W-A,,protein_coding
YJL022W_mRNA,YJL022W,,protein_coding
YJL023C_mRNA,YJL023C,PET130,protein_coding
YJL024C_mRNA,YJL024C,APS3,protein_coding
YJL025W_mRNA,YJL025W,RRN7,protein_coding
YJL026C-A_mRNA,YJL026C-A,,protein_coding
YJL026W_mRNA,YJL026W,RNR2,protein_coding
YJL027C_mRNA,YJL027C,,protein_coding
YJL028W_mRNA,YJL028W,,protein_coding
YJL029C_mRNA,YJL029C,VPS53,protein_coding
YJL030W_mRNA,YJL030W,MAD2,protein_coding
YJL031C_mRNA,YJL031C,BET4,protein_coding
YJL032W_mRNA,YJL032W,,protein_coding
YJL033W_mRNA,YJL033W,HCA4,protein_coding
YJL034W_mRNA,YJL034W,KAR2,protein_coding
YJL035C_mRNA,YJL035C,TAD2,protein_coding
YJL036W_mRNA,YJL036W,SNX4,protein_coding
YJL037W_mRNA,YJL037W,IRC18,protein_coding
YJL038C_mRNA,YJL038C,LOH1,protein_coding
YJL039C_mRNA,YJL039C,NUP192,protein_coding
YJL041W_mRNA,YJL041W,NSP1,protein_coding
YJL042W_mRNA,YJL042W,MHP1,protein_coding
YJL043W_mRNA,YJL043W,,protein_coding
YJL044C_mRNA,YJL044C,GYP6,protein_coding
YJL045W_mRNA,YJL045W,,protein_coding
YJL046W_mRNA,YJL046W,AIM22,protein_coding
YJL047C-A_mRNA,YJL047C-A,,protein_coding
YJL047C_mRNA,YJL047C,RTT101,protein_coding
YJL048C_mRNA,YJL048C,UBX6,protein_coding
YJL049W_mRNA,YJL049W,CHM7,protein_coding
YJL050W_mRNA,YJL050W,MTR4,protein_coding
YJL051W_mRNA,YJL051W,IRC8,protein_coding
YJL052C-A_mRNA,YJL052C-A,,protein_coding
YJL052W_mRNA,YJL052W,TDH1,protein_coding
YJL053W_mRNA,YJL053W,PEP8,protein_coding
YJL054W_mRNA,YJL054W,TIM54,protein_coding
YJL055W_mRNA,YJL055W,,protein_coding
YJL056C_mRNA,YJL056C,ZAP1,protein_coding
YJL057C_mRNA,YJL057C,IKS1,protein_coding
YJL058C_mRNA,YJL058C,BIT61,protein_coding
YJL059W_mRNA,YJL059W,YHC3,protein_coding
YJL060W_mRNA,YJL060W,BNA3,protein_coding
YJL061W_mRNA,YJL061W,NUP82,protein_coding
YJL062W-A_mRNA,YJL062W-A,COA3,protein_coding
YJL062W_mRNA,YJL062W,LAS21,protein_coding
YJL063C_mRNA,YJL063C,MRPL8,protein_coding
YJL064W_mRNA,YJL064W,,protein_coding
YJL065C_mRNA,YJL065C,DLS1,protein_coding
YJL066C_mRNA,YJL066C,MPM1,protein_coding
YJL067W_mRNA,YJL067W,,protein_coding
YJL068C_mRNA,YJL068C,,protein_coding
YJL069C_mRNA,YJL069C,UTP18,protein_coding
YJL070C_mRNA,YJL070C,,protein_coding
YJL071W_mRNA,YJL071W,ARG2,protein_coding
YJL072C_mRNA,YJL072C,PSF2,protein_coding
YJL073W_mRNA,YJL073W,JEM1,protein_coding
YJL074C_mRNA,YJL074C,SMC3,protein_coding
YJL075C_mRNA,YJL075C,APQ13,protein_coding
YJL076W_mRNA,YJL076W,NET1,protein_coding
YJL077C_mRNA,YJL077C,ICS3,protein_coding
YJL077W-A_mRNA,YJL077W-A,,protein_coding
YJL077W-B_mRNA,YJL077W-B,,protein_coding
YJL078C_mRNA,YJL078C,PRY3,protein_coding
YJL079C_mRNA,YJL079C,PRY1,protein_coding
YJL080C_mRNA,YJL080C,SCP160,protein_coding
YJL081C_mRNA,YJL081C,ARP4,protein_coding
YJL082W_mRNA,YJL082W,IML2,protein_coding
YJL083W_mRNA,YJL083W,TAX4,protein_coding
YJL084C_mRNA,YJL084C,ALY2,protein_coding
YJL085W_mRNA,YJL085W,EXO70,protein_coding
YJL086C_mRNA,YJL086C,,protein_coding
YJL087C_mRNA,YJL087C,TRL1,protein_coding
YJL088W_mRNA,YJL088W,ARG3,protein_coding
YJL089W_mRNA,YJL089W,SIP4,protein_coding
YJL090C_mRNA,YJL090C,DPB11,protein_coding
YJL091C_mRNA,YJL091C,GWT1,protein_coding
YJL092W_mRNA,YJL092W,SRS2,protein_coding
YJL093C_mRNA,YJL093C,TOK1,protein_coding
YJL094C_mRNA,YJL094C,KHA1,protein_coding
YJL095W_mRNA,YJL095W,BCK1,protein_coding
YJL096W_mRNA,YJL096W,MRPL49,protein_coding
YJL097W_mRNA,YJL097W,PHS1,protein_coding
YJL098W_mRNA,YJL098W,SAP185,protein_coding
YJL099W_mRNA,YJL099W,CHS6,protein_coding
YJL100W_mRNA,YJL100W,LSB6,protein_coding
YJL101C_mRNA,YJL101C,GSH1,protein_coding
YJL102W_mRNA,YJL102W,MEF2,protein_coding
YJL103C_mRNA,YJL103C,GSM1,protein_coding
YJL104W_mRNA,YJL104W,PAM16,protein_coding
YJL105W_mRNA,YJL105W,SET4,protein_coding
YJL106W_mRNA,YJL106W,IME2,protein_coding
YJL107C_mRNA,YJL107C,,protein_coding
YJL108C_mRNA,YJL108C,PRM10,protein_coding
YJL109C_mRNA,YJL109C,UTP10,protein_coding
YJL110C_mRNA,YJL110C,GZF3,protein_coding
YJL111W_mRNA,YJL111W,CCT7,protein_coding
YJL112W_mRNA,YJL112W,MDV1,protein_coding
YJL113W,YJL113W,,transposable_element
YJL114W,YJL114W,,transposable_element
YJL115W_mRNA,YJL115W,ASF1,protein_coding
YJL116C_mRNA,YJL116C,NCA3,protein_coding
YJL117W_mRNA,YJL117W,PHO86,protein_coding
YJL118W_mRNA,YJL118W,,protein_coding
YJL119C_mRNA,YJL119C,,protein_coding
YJL120W_mRNA,YJL120W,,protein_coding
YJL121C_mRNA,YJL121C,RPE1,protein_coding
YJL122W_mRNA,YJL122W,ALB1,protein_coding
YJL123C_mRNA,YJL123C,MTC1,protein_coding
YJL124C_mRNA,YJL124C,LSM1,protein_coding
YJL125C_mRNA,YJL125C,GCD14,protein_coding
YJL126W_mRNA,YJL126W,NIT2,protein_coding
YJL127C-B_mRNA,YJL127C-B,,protein_coding
YJL127C_mRNA,YJL127C,SPT10,protein_coding
YJL127W-A_mRNA,YJL127W-A,,protein_coding
YJL128C_mRNA,YJL128C,PBS2,protein_coding
YJL129C_mRNA,YJL129C,TRK1,protein_coding
YJL130C_mRNA,YJL130C,URA2,protein_coding
YJL131C_mRNA,YJL131C,AIM23,protein_coding
YJL132W_mRNA,YJL132W,,protein_coding
YJL133C-A_mRNA,YJL133C-A,,protein_coding
YJL133W_mRNA,YJL133W,MRS3,protein_coding
YJL134W_mRNA,YJL134W,LCB3,protein_coding
YJL135W_mRNA,YJL135W,,protein_coding
YJL136C_mRNA,YJL136C,RPS21B,protein_coding
YJL136W-A_mRNA,YJL136W-A,,protein_coding
YJL137C_mRNA,YJL137C,GLG2,protein_coding
YJL138C_mRNA,YJL138C,TIF2,protein_coding
YJL139C_mRNA,YJL139C,YUR1,protein_coding
YJL140W_mRNA,YJL140W,RPB4,protein_coding
YJL141C_mRNA,YJL141C,YAK1,protein_coding
YJL142C_mRNA,YJL142C,IRC9,protein_coding
YJL143W_mRNA,YJL143W,TIM17,protein_coding
YJL144W_mRNA,YJL144W,,protein_coding
YJL145W_mRNA,YJL145W,SFH5,protein_coding
YJL146W_mRNA,YJL146W,IDS2,protein_coding
YJL147C_mRNA,YJL147C,MRX5,protein_coding
YJL148W_mRNA,YJL148W,RPA34,protein_coding
YJL149W_mRNA,YJL149W,DAS1,protein_coding
YJL150W_mRNA,YJL150W,,protein_coding
YJL151C_mRNA,YJL151C,SNA3,protein_coding
YJL152W_mRNA,YJL152W,,protein_coding
YJL153C_mRNA,YJL153C,INO1,protein_coding
YJL154C_mRNA,YJL154C,VPS35,protein_coding
YJL155C_mRNA,YJL155C,FBP26,protein_coding
YJL156C_mRNA,YJL156C,SSY5,protein_coding
YJL156W-A_mRNA,YJL156W-A,,protein_coding
YJL157C_mRNA,YJL157C,FAR1,protein_coding
YJL158C_mRNA,YJL158C,CIS3,protein_coding
YJL159W_mRNA,YJL159W,HSP150,protein_coding
YJL160C_mRNA,YJL160C,PIR5,protein_coding
YJL161W_mRNA,YJL161W,FMP33,protein_coding
YJL162C_mRNA,YJL162C,JJJ2,protein_coding
YJL163C_mRNA,YJL163C,,protein_coding
YJL164C_mRNA,YJL164C,TPK1,protein_coding
YJL165C_mRNA,YJL165C,HAL5,protein_coding
YJL166W_mRNA,YJL166W,QCR8,protein_coding
YJL167W_mRNA,YJL167W,ERG20,protein_coding
YJL168C_mRNA,YJL168C,SET2,protein_coding
YJL169W_mRNA,YJL169W,,protein_coding
YJL170C_mRNA,YJL170C,ASG7,protein_coding
YJL171C_mRNA,YJL171C,TOH1,protein_coding
YJL172W_mRNA,YJL172W,CPS1,protein_coding
YJL173C_mRNA,YJL173C,RFA3,protein_coding
YJL174W_mRNA,YJL174W,KRE9,protein_coding
YJL175W_mRNA,YJL175W,,protein_coding
YJL176C_mRNA,YJL176C,SWI3,protein_coding
YJL177W_mRNA,YJL177W,RPL17B,protein_coding
YJL178C_mRNA,YJL178C,ATG27,protein_coding
YJL179W_mRNA,YJL179W,PFD1,protein_coding
YJL180C_mRNA,YJL180C,ATP12,protein_coding
YJL181W_mRNA,YJL181W,RBH1,protein_coding
YJL182C_mRNA,YJL182C,,protein_coding
YJL183W_mRNA,YJL183W,MNN11,protein_coding
YJL184W_mRNA,YJL184W,GON7,protein_coding
YJL185C_mRNA,YJL185C,ATG36,protein_coding
YJL186W_mRNA,YJL186W,MNN5,protein_coding
YJL187C_mRNA,YJL187C,SWE1,protein_coding
YJL188C_mRNA,YJL188C,BUD19,protein_coding
YJL189W_mRNA,YJL189W,RPL39,protein_coding
YJL190C_mRNA,YJL190C,RPS22A,protein_coding
YJL191W_mRNA,YJL191W,RPS14B,protein_coding
YJL192C_mRNA,YJL192C,SOP4,protein_coding
YJL193W_mRNA,YJL193W,,protein_coding
YJL194W_mRNA,YJL194W,CDC6,protein_coding
YJL195C_mRNA,YJL195C,,protein_coding
YJL196C_mRNA,YJL196C,ELO1,protein_coding
YJL197C-A_mRNA,YJL197C-A,,protein_coding
YJL197W_mRNA,YJL197W,UBP12,protein_coding
YJL198W_mRNA,YJL198W,PHO90,protein_coding
YJL199C_mRNA,YJL199C,MBB1,protein_coding
YJL200C_mRNA,YJL200C,ACO2,protein_coding
YJL201W_mRNA,YJL201W,ECM25,protein_coding
YJL202C_mRNA,YJL202C,,protein_coding
YJL203W_mRNA,YJL203W,PRP21,protein_coding
YJL204C_mRNA,YJL204C,RCY1,protein_coding
YJL205C_mRNA,YJL205C,NCE101,protein_coding
YJL206C_mRNA,YJL206C,,protein_coding
YJL207C_mRNA,YJL207C,LAA1,protein_coding
YJL208C_mRNA,YJL208C,NUC1,protein_coding
YJL209W_mRNA,YJL209W,CBP1,protein_coding
YJL210W_mRNA,YJL210W,PEX2,protein_coding
YJL211C_mRNA,YJL211C,,protein_coding
YJL212C_mRNA,YJL212C,OPT1,protein_coding
YJL213W_mRNA,YJL213W,,protein_coding
YJL214W_mRNA,YJL214W,HXT8,protein_coding
YJL215C_mRNA,YJL215C,,protein_coding
YJL216C_mRNA,YJL216C,IMA5,protein_coding
YJL217W_mRNA,YJL217W,REE1,protein_coding
YJL218W_mRNA,YJL218W,,protein_coding
YJL219W_mRNA,YJL219W,HXT9,protein_coding
YJL220W_mRNA,YJL220W,,protein_coding
YJL221C_mRNA,YJL221C,IMA4,protein_coding
YJL222W-A_mRNA,YJL222W-A,,protein_coding
YJL222W-B_mRNA,YJL222W-B,,protein_coding
YJL222W_mRNA,YJL222W,VTH2,protein_coding
YJL223C_mRNA,YJL223C,PAU1,protein_coding
YJL225C_mRNA,YJL225C,,protein_coding
YJL225W-A_mRNA,YJL225W-A,,protein_coding
YJR001W_mRNA,YJR001W,AVT1,protein_coding
YJR002W_mRNA,YJR002W,MPP10,protein_coding
YJR003C_mRNA,YJR003C,MRX12,protein_coding
YJR004C_mRNA,YJR004C,SAG1,protein_coding
YJR005C-A_mRNA,YJR005C-A,LSO1,protein_coding
YJR005W_mRNA,YJR005W,APL1,protein_coding
YJR006W_mRNA,YJR006W,POL31,protein_coding
YJR007W_mRNA,YJR007W,SUI2,protein_coding
YJR008W_mRNA,YJR008W,MHO1,protein_coding
YJR009C_mRNA,YJR009C,TDH2,protein_coding
YJR010C-A_mRNA,YJR010C-A,SPC1,protein_coding
YJR010W_mRNA,YJR010W,MET3,protein_coding
YJR011C_mRNA,YJR011C,,protein_coding
YJR012C_mRNA,YJR012C,,protein_coding
YJR013W_mRNA,YJR013W,GPI14,protein_coding
YJR014W_mRNA,YJR014W,TMA22,protein_coding
YJR015W_mRNA,YJR015W,,protein_coding
YJR016C_mRNA,YJR016C,ILV3,protein_coding
YJR017C_mRNA,YJR017C,ESS1,protein_coding
YJR018W_mRNA,YJR018W,,protein_coding
YJR019C_mRNA,YJR019C,TES1,protein_coding
YJR020W_mRNA,YJR020W,,protein_coding
YJR021C_mRNA,YJR021C,REC107,protein_coding
YJR022W_mRNA,YJR022W,LSM8,protein_coding
YJR023C_mRNA,YJR023C,,protein_coding
YJR024C_mRNA,YJR024C,MDE1,protein_coding
YJR025C_mRNA,YJR025C,BNA1,protein_coding
YJR026W,YJR026W,,transposable_element
YJR027W,YJR027W,,transposable_element
YJR028W,YJR028W,,transposable_element
YJR029W,YJR029W,,transposable_element
YJR030C_mRNA,YJR030C,RBH2,protein_coding
YJR031C_mRNA,YJR031C,GEA1,protein_coding
YJR032W_mRNA,YJR032W,CPR7,protein_coding
YJR033C_mRNA,YJR033C,RAV1,protein_coding
YJR034W_mRNA,YJR034W,PET191,protein_coding
YJR035W_mRNA,YJR035W,RAD26,protein_coding
YJR036C_mRNA,YJR036C,HUL4,protein_coding
YJR037W_mRNA,YJR037W,,protein_coding
YJR038C_mRNA,YJR038C,,protein_coding
YJR039W_mRNA,YJR039W,,protein_coding
YJR040W_mRNA,YJR040W,GEF1,protein_coding
YJR041C_mRNA,YJR041C,URB2,protein_coding
YJR042W_mRNA,YJR042W,NUP85,protein_coding
YJR043C_mRNA,YJR043C,POL32,protein_coding
YJR044C_mRNA,YJR044C,VPS55,protein_coding
YJR045C_mRNA,YJR045C,SSC1,protein_coding
YJR046W_mRNA,YJR046W,TAH11,protein_coding
YJR047C_mRNA,YJR047C,ANB1,protein_coding
YJR048W_mRNA,YJR048W,CYC1,protein_coding
YJR049C_mRNA,YJR049C,UTR1,protein_coding
YJR050W_mRNA,YJR050W,ISY1,protein_coding
YJR051W_mRNA,YJR051W,OSM1,protein_coding
YJR052W_mRNA,YJR052W,RAD7,protein_coding
YJR053W_mRNA,YJR053W,BFA1,protein_coding
YJR054W_mRNA,YJR054W,KCH1,protein_coding
YJR055W_mRNA,YJR055W,HIT1,protein_coding
YJR056C_mRNA,YJR056C,,protein_coding
YJR057W_mRNA,YJR057W,CDC8,protein_coding
YJR058C_mRNA,YJR058C,APS2,protein_coding
YJR059W_mRNA,YJR059W,PTK2,protein_coding
YJR060W_mRNA,YJR060W,CBF1,protein_coding
YJR061W_mRNA,YJR061W,,protein_coding
YJR062C_mRNA,YJR062C,NTA1,protein_coding
YJR063W_mRNA,YJR063W,RPA12,protein_coding
YJR064W_mRNA,YJR064W,CCT5,protein_coding
YJR065C_mRNA,YJR065C,ARP3,protein_coding
YJR066W_mRNA,YJR066W,TOR1,protein_coding
YJR067C_mRNA,YJR067C,YAE1,protein_coding
YJR068W_mRNA,YJR068W,RFC2,protein_coding
YJR069C_mRNA,YJR069C,HAM1,protein_coding
YJR070C_mRNA,YJR070C,LIA1,protein_coding
YJR071W_mRNA,YJR071W,,protein_coding
YJR072C_mRNA,YJR072C,NPA3,protein_coding
YJR073C_mRNA,YJR073C,OPI3,protein_coding
YJR074W_mRNA,YJR074W,MOG1,protein_coding
YJR075W_mRNA,YJR075W,HOC1,protein_coding
YJR076C_mRNA,YJR076C,CDC11,protein_coding
YJR077C_mRNA,YJR077C,MIR1,protein_coding
YJR078W_mRNA,YJR078W,BNA2,protein_coding
YJR079W_mRNA,YJR079W,,protein_coding
YJR080C_mRNA,YJR080C,AIM24,protein_coding
YJR082C_mRNA,YJR082C,EAF6,protein_coding
YJR083C_mRNA,YJR083C,ACF4,protein_coding
YJR084W_mRNA,YJR084W,,protein_coding
YJR085C_mRNA,YJR085C,,protein_coding
YJR086W_mRNA,YJR086W,STE18,protein_coding
YJR087W_mRNA,YJR087W,,protein_coding
YJR088C_mRNA,YJR088C,EMC2,protein_coding
YJR089W_mRNA,YJR089W,BIR1,protein_coding
YJR090C_mRNA,YJR090C,GRR1,protein_coding
YJR091C_mRNA,YJR091C,JSN1,protein_coding
YJR092W_mRNA,YJR092W,BUD4,protein_coding
YJR093C_mRNA,YJR093C,FIP1,protein_coding
YJR094C_mRNA,YJR094C,IME1,protein_coding
YJR094W-A_mRNA,YJR094W-A,RPL43B,protein_coding
YJR095W_mRNA,YJR095W,SFC1,protein_coding
YJR096W_mRNA,YJR096W,,protein_coding
YJR097W_mRNA,YJR097W,JJJ3,protein_coding
YJR098C_mRNA,YJR098C,,protein_coding
YJR099W_mRNA,YJR099W,YUH1,protein_coding
YJR100C_mRNA,YJR100C,AIM25,protein_coding
YJR101W_mRNA,YJR101W,RSM26,protein_coding
YJR102C_mRNA,YJR102C,VPS25,protein_coding
YJR103W_mRNA,YJR103W,URA8,protein_coding
YJR104C_mRNA,YJR104C,SOD1,protein_coding
YJR105W_mRNA,YJR105W,ADO1,protein_coding
YJR106W_mRNA,YJR106W,ECM27,protein_coding
YJR107W_mRNA,YJR107W,LIH1,protein_coding
YJR108W_mRNA,YJR108W,ABM1,protein_coding
YJR109C_mRNA,YJR109C,CPA2,protein_coding
YJR110W_mRNA,YJR110W,YMR1,protein_coding
YJR111C_mRNA,YJR111C,PXP2,protein_coding
YJR112W-A_mRNA,YJR112W-A,,protein_coding
YJR112W_mRNA,YJR112W,NNF1,protein_coding
YJR113C_mRNA,YJR113C,RSM7,protein_coding
YJR114W_mRNA,YJR114W,,protein_coding
YJR115W_mRNA,YJR115W,,protein_coding
YJR116W_mRNA,YJR116W,TDA4,protein_coding
YJR117W_mRNA,YJR117W,STE24,protein_coding
YJR118C_mRNA,YJR118C,ILM1,protein_coding
YJR119C_mRNA,YJR119C,JHD2,protein_coding
YJR120W_mRNA,YJR120W,,protein_coding
YJR121W_mRNA,YJR121W,ATP2,protein_coding
YJR122W_mRNA,YJR122W,IBA57,protein_coding
YJR123W_mRNA,YJR123W,RPS5,protein_coding
YJR124C_mRNA,YJR124C,,protein_coding
YJR125C_mRNA,YJR125C,ENT3,protein_coding
YJR126C_mRNA,YJR126C,VPS70,protein_coding
YJR127C_mRNA,YJR127C,RSF2,protein_coding
YJR128W_mRNA,YJR128W,,protein_coding
YJR129C_mRNA,YJR129C,EFM3,protein_coding
YJR130C_mRNA,YJR130C,STR2,protein_coding
YJR131W_mRNA,YJR131W,MNS1,protein_coding
YJR132W_mRNA,YJR132W,NMD5,protein_coding
YJR133W_mRNA,YJR133W,XPT1,protein_coding
YJR134C_mRNA,YJR134C,SGM1,protein_coding
YJR135C_mRNA,YJR135C,MCM22,protein_coding
YJR135W-A_mRNA,YJR135W-A,TIM8,protein_coding
YJR136C_mRNA,YJR136C,TTI2,protein_coding
YJR137C_mRNA,YJR137C,MET5,protein_coding
YJR138W_mRNA,YJR138W,IML1,protein_coding
YJR139C_mRNA,YJR139C,HOM6,protein_coding
YJR140C_mRNA,YJR140C,HIR3,protein_coding
YJR140W-A_mRNA,YJR140W-A,,protein_coding
YJR141W_mRNA,YJR141W,IPA1,protein_coding
YJR142W_mRNA,YJR142W,,protein_coding
YJR143C_mRNA,YJR143C,PMT4,protein_coding
YJR144W_mRNA,YJR144W,MGM101,protein_coding
YJR145C_mRNA,YJR145C,RPS4A,protein_coding
YJR146W_mRNA,YJR146W,,protein_coding
YJR147W_mRNA,YJR147W,HMS2,protein_coding
YJR148W_mRNA,YJR148W,BAT2,protein_coding
YJR149W_mRNA,YJR149W,,protein_coding
YJR150C_mRNA,YJR150C,DAN1,protein_coding
YJR151C_mRNA,YJR151C,DAN4,protein_coding
YJR151W-A_mRNA,YJR151W-A,,protein_coding
YJR152W_mRNA,YJR152W,DAL5,protein_coding
YJR153W_mRNA,YJR153W,PGU1,protein_coding
YJR154W_mRNA,YJR154W,,protein_coding
YJR155W_mRNA,YJR155W,AAD10,protein_coding
YJR156C_mRNA,YJR156C,THI11,protein_coding
YJR157W_mRNA,YJR157W,,protein_coding
YJR158W_mRNA,YJR158W,HXT16,protein_coding
YJR159W_mRNA,YJR159W,SOR1,protein_coding
YJR160C_mRNA,YJR160C,MPH3,protein_coding
YJR161C_mRNA,YJR161C,COS5,protein_coding
YJR162C_mRNA,YJR162C,,protein_coding
YKL001C_mRNA,YKL001C,MET14,protein_coding
YKL002W_mRNA,YKL002W,DID4,protein_coding
YKL003C_mRNA,YKL003C,MRP17,protein_coding
YKL004W_mRNA,YKL004W,AUR1,protein_coding
YKL005C_mRNA,YKL005C,BYE1,protein_coding
YKL006C-A_mRNA,YKL006C-A,SFT1,protein_coding
YKL006W_mRNA,YKL006W,RPL14A,protein_coding
YKL007W_mRNA,YKL007W,CAP1,protein_coding
YKL008C_mRNA,YKL008C,LAC1,protein_coding
YKL009W_mRNA,YKL009W,MRT4,protein_coding
YKL010C_mRNA,YKL010C,UFD4,protein_coding
YKL011C_mRNA,YKL011C,CCE1,protein_coding
YKL012W_mRNA,YKL012W,PRP40,protein_coding
YKL013C_mRNA,YKL013C,ARC19,protein_coding
YKL014C_mRNA,YKL014C,URB1,protein_coding
YKL015W_mRNA,YKL015W,PUT3,protein_coding
YKL016C_mRNA,YKL016C,ATP7,protein_coding
YKL017C_mRNA,YKL017C,HCS1,protein_coding
YKL018C-A_mRNA,YKL018C-A,,protein_coding
YKL018W_mRNA,YKL018W,SWD2,protein_coding
YKL019W_mRNA,YKL019W,RAM2,protein_coding
YKL020C_mRNA,YKL020C,SPT23,protein_coding
YKL021C_mRNA,YKL021C,MAK11,protein_coding
YKL022C_mRNA,YKL022C,CDC16,protein_coding
YKL023C-A_mRNA,YKL023C-A,,protein_coding
YKL023W_mRNA,YKL023W,,protein_coding
YKL024C_mRNA,YKL024C,URA6,protein_coding
YKL025C_mRNA,YKL025C,PAN3,protein_coding
YKL026C_mRNA,YKL026C,GPX1,protein_coding
YKL027W_mRNA,YKL027W,TCD2,protein_coding
YKL028W_mRNA,YKL028W,TFA1,protein_coding
YKL029C_mRNA,YKL029C,MAE1,protein_coding
YKL030W_mRNA,YKL030W,,protein_coding
YKL031W_mRNA,YKL031W,,protein_coding
YKL032C_mRNA,YKL032C,IXR1,protein_coding
YKL033W-A_mRNA,YKL033W-A,,protein_coding
YKL033W_mRNA,YKL033W,TTI1,protein_coding
YKL034W_mRNA,YKL034W,TUL1,protein_coding
YKL035W_mRNA,YKL035W,UGP1,protein_coding
YKL036C_mRNA,YKL036C,,protein_coding
YKL037W_mRNA,YKL037W,AIM26,protein_coding
YKL038W_mRNA,YKL038W,RGT1,protein_coding
YKL039W_mRNA,YKL039W,PTM1,protein_coding
YKL040C_mRNA,YKL040C,NFU1,protein_coding
YKL041W_mRNA,YKL041W,VPS24,protein_coding
YKL042W_mRNA,YKL042W,SPC42,protein_coding
YKL043W_mRNA,YKL043W,PHD1,protein_coding
YKL044W_mRNA,YKL044W,MMO1,protein_coding
YKL045W_mRNA,YKL045W,PRI2,protein_coding
YKL046C_mRNA,YKL046C,DCW1,protein_coding
YKL047W_mRNA,YKL047W,ANR2,protein_coding
YKL048C_mRNA,YKL048C,ELM1,protein_coding
YKL049C_mRNA,YKL049C,CSE4,protein_coding
YKL050C_mRNA,YKL050C,,protein_coding
YKL051W_mRNA,YKL051W,SFK1,protein_coding
YKL052C_mRNA,YKL052C,ASK1,protein_coding
YKL053C-A_mRNA,YKL053C-A,MDM35,protein_coding
YKL053W_mRNA,YKL053W,,protein_coding
YKL054C_mRNA,YKL054C,DEF1,protein_coding
YKL055C_mRNA,YKL055C,OAR1,protein_coding
YKL056C_mRNA,YKL056C,TMA19,protein_coding
YKL057C_mRNA,YKL057C,NUP120,protein_coding
YKL058W_mRNA,YKL058W,TOA2,protein_coding
YKL059C_mRNA,YKL059C,MPE1,protein_coding
YKL060C_mRNA,YKL060C,FBA1,protein_coding
YKL061W_mRNA,YKL061W,BLI1,protein_coding
YKL062W_mRNA,YKL062W,MSN4,protein_coding
YKL063C_mRNA,YKL063C,,protein_coding
YKL064W_mRNA,YKL064W,MNR2,protein_coding
YKL065C_mRNA,YKL065C,YET1,protein_coding
YKL065W-A_mRNA,YKL065W-A,,protein_coding
YKL066W_mRNA,YKL066W,,protein_coding
YKL067W_mRNA,YKL067W,YNK1,protein_coding
YKL068W-A_mRNA,YKL068W-A,,protein_coding
YKL068W_mRNA,YKL068W,NUP100,protein_coding
YKL069W_mRNA,YKL069W,,protein_coding
YKL070W_mRNA,YKL070W,,protein_coding
YKL071W_mRNA,YKL071W,,protein_coding
YKL072W_mRNA,YKL072W,STB6,protein_coding
YKL073W_mRNA,YKL073W,LHS1,protein_coding
YKL074C_mRNA,YKL074C,MUD2,protein_coding
YKL075C_mRNA,YKL075C,,protein_coding
YKL076C_mRNA,YKL076C,PSY1,protein_coding
YKL077W_mRNA,YKL077W,,protein_coding
YKL078W_mRNA,YKL078W,DHR2,protein_coding
YKL079W_mRNA,YKL079W,SMY1,protein_coding
YKL080W_mRNA,YKL080W,VMA5,protein_coding
YKL081W_mRNA,YKL081W,TEF4,protein_coding
YKL082C_mRNA,YKL082C,RRP14,protein_coding
YKL083W_mRNA,YKL083W,,protein_coding
YKL084W_mRNA,YKL084W,HOT13,protein_coding
YKL085W_mRNA,YKL085W,MDH1,protein_coding
YKL086W_mRNA,YKL086W,SRX1,protein_coding
YKL087C_mRNA,YKL087C,CYT2,protein_coding
YKL088W_mRNA,YKL088W,CAB3,protein_coding
YKL089W_mRNA,YKL089W,MIF2,protein_coding
YKL090W_mRNA,YKL090W,CUE2,protein_coding
YKL091C_mRNA,YKL091C,,protein_coding
YKL092C_mRNA,YKL092C,BUD2,protein_coding
