tx_id,gene_id,gene_name,gene_biotype
FBtr0072638,FBgn0035187,Trh,protein_coding
FBtr0345506,FBgn0040359,CG11380,protein_coding
FBtr0070201,FBgn0040359,CG11380,protein_coding
FBtr0100544,FBgn0039924,PIP4K,protein_coding
FBtr0100543,FBgn0039924,PIP4K,protein_coding
FBtr0072637,FBgn0004431,LysX,protein_coding
FBtr0072626,FBgn0040281,Aplip1,protein_coding
FBtr0072627,FBgn0040281,Aplip1,protein_coding
FBtr0077977,FBgn0031323,CG5139,protein_coding
FBtr0307326,FBgn0263112,Mitf,protein_coding
FBtr0307329,FBgn0263112,Mitf,protein_coding
FBtr0307327,FBgn0263112,Mitf,protein_coding
FBtr0335380,FBgn0263080,CG43348,protein_coding
FBtr0307096,FBgn0263080,CG43348,protein_coding
FBtr0070202,FBgn0040358,CG14625,protein_coding
FBtr0335381,FBgn0263081,CG43349,protein_coding
FBtr0307097,FBgn0263081,CG43349,protein_coding
FBtr0335382,FBgn0040723,CG5011,protein_coding
FBtr0077973,FBgn0040723,CG5011,protein_coding
FBtr0336737,FBgn0264272,mwh,protein_coding
FBtr0331393,FBgn0264272,mwh,protein_coding
FBtr0273416,FBgn0063667,CG32335,protein_coding
FBtr0072635,FBgn0035189,CG9119,protein_coding
FBtr0070203,FBgn0029568,CG11381,protein_coding
FBtr0114498,FBgn0031324,CG14342,protein_coding
FBtr0070204,FBgn0040357,CG14624,protein_coding
FBtr0072628,FBgn0004425,LysB,protein_coding
FBtr0336738,FBgn0004425,LysB,protein_coding
FBtr0334741,FBgn0261505,CR42653,pseudogene
FBtr0302396,FBgn0261505,CR42653,pseudogene
FBtr0331392,FBgn0264272,mwh,protein_coding
FBtr0070205,FBgn0040367,CG11382,protein_coding
FBtr0342728,FBgn0040367,CG11382,protein_coding
FBtr0347605,FBgn0004426,LysC,pseudogene
FBtr0072634,FBgn0004427,LysD,protein_coding
FBtr0334740,FBgn0085732,CR40190,pseudogene
FBtr0334739,FBgn0085732,CR40190,pseudogene
FBtr0302397,FBgn0085732,CR40190,pseudogene
FBtr0345522,FBgn0040366,CG11398,protein_coding
FBtr0072630,FBgn0004428,LysE,protein_coding
FBtr0070250,FBgn0040366,CG11398,protein_coding
FBtr0345742,FBgn0266885,lncRNA:CR45346,ncRNA
FBtr0336978,FBgn0261444,CG3638,protein_coding
FBtr0070249,FBgn0261444,CG3638,protein_coding
FBtr0306546,FBgn0262944,lncRNA:CR43263,ncRNA
FBtr0346960,FBgn0261444,CG3638,protein_coding
FBtr0330207,FBgn0261444,CG3638,protein_coding
FBtr0330206,FBgn0261444,CG3638,protein_coding
FBtr0347011,FBgn0261444,CG3638,protein_coding
FBtr0330205,FBgn0261444,CG3638,protein_coding
FBtr0308707,FBgn0261444,CG3638,protein_coding
FBtr0072633,FBgn0004429,LysP,protein_coding
FBtr0307328,FBgn0263112,Mitf,protein_coding
FBtr0299796,FBgn0259229,CG42329,protein_coding
FBtr0100406,FBgn0027101,Dyrk3,protein_coding
FBtr0100402,FBgn0027101,Dyrk3,protein_coding
FBtr0100404,FBgn0027101,Dyrk3,protein_coding
FBtr0072631,FBgn0004430,LysS,protein_coding
FBtr0333702,FBgn0053653,Cadps,protein_coding
FBtr0307334,FBgn0053653,Cadps,protein_coding
FBtr0091630,FBgn0053653,Cadps,protein_coding
FBtr0091631,FBgn0053653,Cadps,protein_coding
FBtr0307333,FBgn0053653,Cadps,protein_coding
FBtr0100006,FBgn0053965,CG33965,protein_coding
FBtr0100007,FBgn0053966,CG33966,protein_coding
FBtr0346566,FBgn0267311,lncRNA:CR45747,ncRNA
FBtr0072651,FBgn0035192,CG9194,protein_coding
FBtr0070245,FBgn0026876,CG11403,protein_coding
FBtr0072734,FBgn0035193,CG9192,protein_coding
FBtr0335383,FBgn0031327,CG5397,protein_coding
FBtr0077920,FBgn0031327,CG5397,protein_coding
FBtr0072733,FBgn0004378,Klp61F,protein_coding
FBtr0345507,FBgn0028550,Atf3,protein_coding
FBtr0330391,FBgn0028550,Atf3,protein_coding
FBtr0070244,FBgn0028550,Atf3,protein_coding
FBtr0072732,FBgn0052318,CG32318,protein_coding
FBtr0072731,FBgn0035194,Psf1,protein_coding
FBtr0303217,FBgn0283500,Sac1,protein_coding
FBtr0072652,FBgn0283500,Sac1,protein_coding
FBtr0072653,FBgn0035196,CG9129,protein_coding
FBtr0072655,FBgn0035197,CG9130,protein_coding
FBtr0072657,FBgn0035197,CG9130,protein_coding
FBtr0100647,FBgn0035198,CG9133,protein_coding
FBtr0100646,FBgn0035198,CG9133,protein_coding
FBtr0100645,FBgn0035198,CG9133,protein_coding
FBtr0335384,FBgn0041097,robo3,protein_coding
FBtr0077921,FBgn0041097,robo3,protein_coding
FBtr0072659,FBgn0035199,tfc,protein_coding
FBtr0113827,FBgn0058191,CG40191,protein_coding
FBtr0113824,FBgn0058191,CG40191,protein_coding
FBtr0113825,FBgn0058191,CG40191,protein_coding
FBtr0113826,FBgn0058191,CG40191,protein_coding
FBtr0334735,FBgn0058191,CG40191,protein_coding
FBtr0072660,FBgn0035199,tfc,protein_coding
FBtr0072661,FBgn0035199,tfc,protein_coding
FBtr0100256,FBgn0052333,CG32333,protein_coding
FBtr0331863,FBgn0052333,CG32333,protein_coding
FBtr0072662,FBgn0052333,CG32333,protein_coding
FBtr0070206,FBgn0025642,CG32812,protein_coding
FBtr0342729,FBgn0025642,CG32812,protein_coding
FBtr0310283,FBgn0025641,DAAM,protein_coding
FBtr0070241,FBgn0025641,DAAM,protein_coding
FBtr0310282,FBgn0025641,DAAM,protein_coding
FBtr0303264,FBgn0025641,DAAM,protein_coding
FBtr0070239,FBgn0025641,DAAM,protein_coding
FBtr0342731,FBgn0025641,DAAM,protein_coding
FBtr0072663,FBgn0262937,Rabex-5,protein_coding
FBtr0302877,FBgn0052811,CG32811,protein_coding
FBtr0089942,FBgn0025682,scf,protein_coding
FBtr0089941,FBgn0025682,scf,protein_coding
FBtr0347551,FBgn0267970,lncRNA:CR46248,ncRNA
FBtr0331868,FBgn0010333,Rac1,protein_coding
FBtr0072730,FBgn0010333,Rac1,protein_coding
FBtr0072667,FBgn0035203,CG9149,protein_coding
FBtr0331867,FBgn0035204,CG2277,protein_coding
FBtr0072729,FBgn0035204,CG2277,protein_coding
FBtr0345006,FBgn0035204,CG2277,protein_coding
FBtr0072668,FBgn0035205,Ctr9,protein_coding
FBtr0072669,FBgn0035205,Ctr9,protein_coding
FBtr0072728,FBgn0035206,sturkopf,protein_coding
FBtr0072727,FBgn0035206,sturkopf,protein_coding
FBtr0072671,FBgn0035207,Herc4,protein_coding
FBtr0072670,FBgn0035207,Herc4,protein_coding
FBtr0310555,FBgn0035207,Herc4,protein_coding
FBtr0072672,FBgn0010246,Myo61F,protein_coding
FBtr0072673,FBgn0010246,Myo61F,protein_coding
FBtr0072725,FBgn0035208,CG9184,protein_coding
FBtr0072726,FBgn0035208,CG9184,protein_coding
FBtr0070207,FBgn0004650,fs(1)N,protein_coding
FBtr0345041,FBgn0266676,lncRNA:CR45166,ncRNA
FBtr0072674,FBgn0010246,Myo61F,protein_coding
FBtr0072675,FBgn0010246,Myo61F,protein_coding
FBtr0077922,FBgn0011294,a5,protein_coding
FBtr0070238,FBgn0024366,CG11409,protein_coding
FBtr0342730,FBgn0024366,CG11409,protein_coding
FBtr0331864,FBgn0011361,ND-ACP,protein_coding
FBtr0072677,FBgn0011361,ND-ACP,protein_coding
FBtr0072676,FBgn0011361,ND-ACP,protein_coding
FBtr0072678,FBgn0035209,msd1,protein_coding
FBtr0072724,FBgn0035210,msd5,protein_coding
FBtr0072723,FBgn0035211,CG2211,protein_coding
FBtr0331866,FBgn0035211,CG2211,protein_coding
FBtr0305552,FBgn0031331,CG5440,protein_coding
FBtr0343837,FBgn0031331,CG5440,protein_coding
FBtr0072679,FBgn0010786,l(3)02640,protein_coding
FBtr0072721,FBgn0035213,CG2199,protein_coding
FBtr0072722,FBgn0035213,CG2199,protein_coding
FBtr0331865,FBgn0035213,CG2199,protein_coding
FBtr0343846,FBgn0053923,CG33923,protein_coding
FBtr0070209,FBgn0024362,Naa30A,protein_coding
FBtr0310619,FBgn0024362,Naa30A,protein_coding
FBtr0072716,FBgn0267487,Ptp61F,protein_coding
FBtr0072717,FBgn0267487,Ptp61F,protein_coding
FBtr0310161,FBgn0267487,Ptp61F,protein_coding
FBtr0072719,FBgn0267487,Ptp61F,protein_coding
FBtr0344755,FBgn0267398,Yeti,protein_coding
FBtr0091926,FBgn0053922,CG33922,protein_coding
FBtr0072718,FBgn0267487,Ptp61F,protein_coding
FBtr0290310,FBgn0267398,Yeti,protein_coding
FBtr0305553,FBgn0026141,Cdlc2,protein_coding
FBtr0077925,FBgn0026141,Cdlc2,protein_coding
FBtr0077924,FBgn0026141,Cdlc2,protein_coding
FBtr0070237,FBgn0024360,MTPAP,protein_coding
FBtr0070236,FBgn0024360,MTPAP,protein_coding
FBtr0332288,FBgn0024360,MTPAP,protein_coding
FBtr0344105,FBgn0266357,lncRNA:CR45005,ncRNA
FBtr0344104,FBgn0266358,lncRNA:CR45006,ncRNA
FBtr0070211,FBgn0024361,Tsp2A,protein_coding
FBtr0303284,FBgn0024361,Tsp2A,protein_coding
FBtr0334738,FBgn0264834,lncRNA:CR44042,ncRNA
FBtr0114030,FBgn0262123,l(2)41Ab,protein_coding
FBtr0342738,FBgn0024365,CG12773,protein_coding
FBtr0070235,FBgn0024365,CG12773,protein_coding
FBtr0332287,FBgn0024365,CG12773,protein_coding
FBtr0310160,FBgn0029514,312,protein_coding
FBtr0072680,FBgn0029514,312,protein_coding
FBtr0077948,FBgn0031332,CG5556,protein_coding
FBtr0343845,FBgn0031332,CG5556,protein_coding
FBtr0077947,FBgn0031333,CG5561,protein_coding
FBtr0070212,FBgn0024364,CG11417,protein_coding
FBtr0077946,FBgn0051924,CG31924,protein_coding
FBtr0077944,FBgn0031335,CG5565,protein_coding
FBtr0070234,FBgn0000826,png,protein_coding
FBtr0301010,FBgn0051659,CG31659,protein_coding
FBtr0077943,FBgn0051659,CG31659,protein_coding
FBtr0343844,FBgn0053126,NLaz,protein_coding
FBtr0077942,FBgn0053126,NLaz,protein_coding
FBtr0329947,FBgn0053126,NLaz,protein_coding
FBtr0347367,FBgn0267798,lncRNA:CR46123,ncRNA
FBtr0114029,FBgn0262123,l(2)41Ab,protein_coding
FBtr0343838,FBgn0031337,CG14346,protein_coding
FBtr0343839,FBgn0031337,CG14346,protein_coding
FBtr0077926,FBgn0031337,CG14346,protein_coding
FBtr0334737,FBgn0264835,lncRNA:CR44043,ncRNA
FBtr0070213,FBgn0029573,CG14770,protein_coding
FBtr0339772,FBgn0024987,ssx,protein_coding
FBtr0339774,FBgn0024987,ssx,protein_coding
FBtr0339773,FBgn0024987,ssx,protein_coding
FBtr0070215,FBgn0024987,ssx,protein_coding
FBtr0072681,FBgn0003295,ru,protein_coding
FBtr0309676,FBgn0263552,mir-4961,pre_miRNA
FBtr0070218,FBgn0023169,AMPKalpha,protein_coding
FBtr0070217,FBgn0023169,AMPKalpha,protein_coding
FBtr0070216,FBgn0023169,AMPKalpha,protein_coding
FBtr0070233,FBgn0024986,CG3719,protein_coding
FBtr0072682,FBgn0052330,tRNA:Glu-CTC-3-1,tRNA
FBtr0343843,FBgn0266203,lncRNA:CR44898,ncRNA
FBtr0329985,FBgn0002543,robo2,protein_coding
FBtr0077941,FBgn0002543,robo2,protein_coding
FBtr0072683,FBgn0052328,tRNA:Glu-CTC-3-2,tRNA
FBtr0072684,FBgn0052329,tRNA:Glu-CTC-3-3,tRNA
FBtr0070219,FBgn0052813,CG32813,protein_coding
FBtr0330318,FBgn0052813,CG32813,protein_coding
FBtr0343840,FBgn0266202,asRNA:CR44897,ncRNA
FBtr0342737,FBgn0052813,CG32813,protein_coding
FBtr0342735,FBgn0052813,CG32813,protein_coding
FBtr0330317,FBgn0052813,CG32813,protein_coding
FBtr0342736,FBgn0052813,CG32813,protein_coding
FBtr0330319,FBgn0052813,CG32813,protein_coding
FBtr0070222,FBgn0052813,CG32813,protein_coding
FBtr0330320,FBgn0052813,CG32813,protein_coding
FBtr0332291,FBgn0024985,Rilpl,protein_coding
FBtr0070225,FBgn0024985,Rilpl,protein_coding
FBtr0332292,FBgn0024985,Rilpl,protein_coding
FBtr0072685,FBgn0011851,tRNA:Glu-CTC-3-4,tRNA
FBtr0072686,FBgn0011852,tRNA:Glu-CTC-3-5,tRNA
FBtr0072687,FBgn0011853,tRNA:Glu-CTC-3-6,tRNA
FBtr0072688,FBgn0052324,tRNA:Glu-CTC-3-7,tRNA
FBtr0339901,FBgn0052320,CG32320,protein_coding
FBtr0072690,FBgn0011854,tRNA:Glu-CTC-3-8,tRNA
FBtr0072691,FBgn0011855,tRNA:Glu-CTC-3-9,tRNA
FBtr0307598,FBgn0259108,futsch,protein_coding
FBtr0473625,FBgn0035216,CG9168,protein_coding
FBtr0307597,FBgn0259108,futsch,protein_coding
FBtr0112628,FBgn0259108,futsch,protein_coding
FBtr0072693,FBgn0035217,FucTD,protein_coding
FBtr0072720,FBgn0035218,CG9173,protein_coding
FBtr0308744,FBgn0263320,CG43401,protein_coding
FBtr0343841,FBgn0263320,CG43401,protein_coding
FBtr0077928,FBgn0003926,snRNA:U3,snRNA
FBtr0301788,FBgn0043865,SA-2,protein_coding
FBtr0343842,FBgn0263321,CG43402,protein_coding
FBtr0308745,FBgn0263321,CG43402,protein_coding
FBtr0300224,FBgn0265139,Gr2a,protein_coding
FBtr0114515,FBgn0265139,Gr2a,protein_coding
FBtr0070231,FBgn0027795,CG14785,protein_coding
FBtr0070230,FBgn0027794,Lrpprc2,protein_coding
FBtr0343630,FBgn0266116,lncRNA:CR44842,ncRNA
FBtr0070298,FBgn0027793,CG14787,protein_coding
FBtr0339578,FBgn0266284,Ns3,protein_coding
FBtr0070297,FBgn0266284,Ns3,protein_coding
FBtr0333207,FBgn0004635,rho,protein_coding
FBtr0072694,FBgn0004635,rho,protein_coding
FBtr0070296,FBgn0027791,O-fut2,protein_coding
FBtr0345508,FBgn0026872,CG14777,protein_coding
FBtr0339577,FBgn0026872,CG14777,protein_coding
FBtr0070253,FBgn0026872,CG14777,protein_coding
FBtr0339576,FBgn0026872,CG14777,protein_coding
FBtr0300352,FBgn0026872,CG14777,protein_coding
FBtr0070254,FBgn0029580,CG14778,protein_coding
FBtr0070295,FBgn0052808,CG32808,protein_coding
FBtr0070255,FBgn0013720,pck,protein_coding
FBtr0100198,FBgn0013720,pck,protein_coding
FBtr0070256,FBgn0013720,pck,protein_coding
FBtr0072714,FBgn0052319,Naa30B,protein_coding
FBtr0070257,FBgn0025383,CG14780,protein_coding
FBtr0070293,FBgn0025382,Rab27,protein_coding
FBtr0070294,FBgn0025382,Rab27,protein_coding
FBtr0072713,FBgn0020248,stet,protein_coding
FBtr0072712,FBgn0020248,stet,protein_coding
FBtr0339588,FBgn0260986,mei-38,protein_coding
FBtr0070258,FBgn0260986,mei-38,protein_coding
FBtr0452078,FBgn0260986,mei-38,protein_coding
FBtr0072695,FBgn0028567,robl62A,protein_coding
FBtr0332655,FBgn0028567,robl62A,protein_coding
FBtr0070259,FBgn0025381,rush,protein_coding
FBtr0339589,FBgn0025381,rush,protein_coding
FBtr0339593,FBgn0003517,sta,protein_coding
FBtr0339594,FBgn0003517,sta,protein_coding
FBtr0070289,FBgn0003517,sta,protein_coding
FBtr0070290,FBgn0003517,sta,protein_coding
FBtr0070292,FBgn0044508,snoRNA:M,snoRNA
FBtr0114318,FBgn0086042,snoRNA:Me28S-G980,snoRNA
FBtr0339591,FBgn0025394,inc,protein_coding
FBtr0339592,FBgn0053513,Nmdar2,protein_coding
FBtr0091454,FBgn0053513,Nmdar2,protein_coding
FBtr0301842,FBgn0053513,Nmdar2,protein_coding
FBtr0070288,FBgn0053513,Nmdar2,protein_coding
FBtr0301843,FBgn0053513,Nmdar2,protein_coding
FBtr0091453,FBgn0053513,Nmdar2,protein_coding
FBtr0301844,FBgn0053513,Nmdar2,protein_coding
FBtr0321280,FBgn0263839,snmRNA:CR43701,ncRNA
FBtr0091635,FBgn0086670,snoRNA:Psi28S-2622,snoRNA
FBtr0332656,FBgn0043458,CG12084,protein_coding
FBtr0072711,FBgn0043458,CG12084,protein_coding
FBtr0077929,FBgn0051928,CG31928,protein_coding
FBtr0334817,FBgn0051928,CG31928,protein_coding
FBtr0077930,FBgn0053128,CG33128,protein_coding
FBtr0346833,FBgn0267462,asRNA:CR45812,ncRNA
FBtr0334818,FBgn0051926,CG31926,protein_coding
FBtr0077931,FBgn0051926,CG31926,protein_coding
FBtr0300419,FBgn0028577,hfp,protein_coding
FBtr0072708,FBgn0028577,hfp,protein_coding
FBtr0300417,FBgn0028577,hfp,protein_coding
FBtr0072707,FBgn0028577,hfp,protein_coding
FBtr0301523,FBgn0028577,hfp,protein_coding
FBtr0072710,FBgn0028577,hfp,protein_coding
FBtr0300420,FBgn0028577,hfp,protein_coding
FBtr0300418,FBgn0028577,hfp,protein_coding
FBtr0072709,FBgn0028577,hfp,protein_coding
FBtr0300416,FBgn0028577,hfp,protein_coding
FBtr0077932,FBgn0051661,CG31661,protein_coding
FBtr0334822,FBgn0031343,CG18131,protein_coding
FBtr0334821,FBgn0031343,CG18131,protein_coding
FBtr0077936,FBgn0031343,CG18131,protein_coding
FBtr0077938,FBgn0031343,CG18131,protein_coding
FBtr0077937,FBgn0031343,CG18131,protein_coding
FBtr0077939,FBgn0031343,CG18131,protein_coding
FBtr0309770,FBgn0263471,scaRNA:MeU2-48,snoRNA
FBtr0334820,FBgn0031344,CG7420,protein_coding
FBtr0334819,FBgn0264873,asRNA:CR44064,ncRNA
FBtr0077933,FBgn0031344,CG7420,protein_coding
FBtr0072697,FBgn0261243,Psa,protein_coding
FBtr0072706,FBgn0011204,cue,protein_coding
FBtr0070285,FBgn0025393,CG14795,protein_coding
FBtr0113830,FBgn0267861,Maf1,protein_coding
FBtr0339590,FBgn0025394,inc,protein_coding
FBtr0070260,FBgn0025394,inc,protein_coding
FBtr0344972,FBgn0267861,Maf1,protein_coding
FBtr0113831,FBgn0267861,Maf1,protein_coding
FBtr0113829,FBgn0267861,Maf1,protein_coding
FBtr0301121,FBgn0267861,Maf1,protein_coding
FBtr0077919,FBgn0031345,CG18132,protein_coding
FBtr0072698,FBgn0261243,Psa,protein_coding
FBtr0114554,FBgn0001174,halo,protein_coding
FBtr0072701,FBgn0261243,Psa,protein_coding
FBtr0072700,FBgn0261243,Psa,protein_coding
FBtr0072699,FBgn0261243,Psa,protein_coding
FBtr0333395,FBgn0261243,Psa,protein_coding
FBtr0072702,FBgn0261243,Psa,protein_coding
FBtr0306557,FBgn0261243,Psa,protein_coding
FBtr0077873,FBgn0026398,Or22a,protein_coding
FBtr0077874,FBgn0026397,Or22b,protein_coding
FBtr0333401,FBgn0035227,Iml1,protein_coding
FBtr0072705,FBgn0035227,Iml1,protein_coding
FBtr0072704,FBgn0035227,Iml1,protein_coding
FBtr0333402,FBgn0035227,Iml1,protein_coding
FBtr0072703,FBgn0035227,Iml1,protein_coding
FBtr0303587,FBgn0025390,Mur2B,protein_coding
FBtr0100014,FBgn0053971,Ir62a,protein_coding
FBtr0333400,FBgn0035228,CG12091,protein_coding
FBtr0072831,FBgn0035228,CG12091,protein_coding
FBtr0072737,FBgn0035229,pns,protein_coding
FBtr0072735,FBgn0035229,pns,protein_coding
FBtr0072736,FBgn0035229,pns,protein_coding
FBtr0333399,FBgn0052313,CG32313,protein_coding
FBtr0333398,FBgn0052313,CG32313,protein_coding
FBtr0072830,FBgn0052313,CG32313,protein_coding
FBtr0345365,FBgn0041342,Pcyt1,protein_coding
FBtr0333396,FBgn0041342,Pcyt1,protein_coding
FBtr0072738,FBgn0041342,Pcyt1,protein_coding
FBtr0072739,FBgn0041342,Pcyt1,protein_coding
FBtr0072740,FBgn0041342,Pcyt1,protein_coding
FBtr0346835,FBgn0267463,asRNA:CR45813,ncRNA
FBtr0072741,FBgn0041342,Pcyt1,protein_coding
FBtr0343517,FBgn0025390,Mur2B,protein_coding
FBtr0070284,FBgn0025390,Mur2B,protein_coding
FBtr0072742,FBgn0035231,Pcyt2,protein_coding
FBtr0344146,FBgn0261509,haf,protein_coding
FBtr0474154,FBgn0261509,haf,protein_coding
FBtr0474153,FBgn0261509,haf,protein_coding
FBtr0310020,FBgn0261509,haf,protein_coding
FBtr0310018,FBgn0261509,haf,protein_coding
FBtr0310017,FBgn0261509,haf,protein_coding
FBtr0310019,FBgn0261509,haf,protein_coding
FBtr0474152,FBgn0261509,haf,protein_coding
FBtr0072828,FBgn0035232,CG12099,protein_coding
FBtr0072829,FBgn0035232,CG12099,protein_coding
FBtr0072743,FBgn0035233,Pex10,protein_coding
FBtr0091687,FBgn0065095,snmRNA:400,ncRNA
FBtr0333397,FBgn0035233,Pex10,protein_coding
FBtr0072826,FBgn0035235,CG7879,protein_coding
FBtr0072827,FBgn0035235,CG7879,protein_coding
FBtr0072744,FBgn0035234,CG12003,protein_coding
FBtr0113122,FBgn0035236,CG12004,protein_coding
FBtr0345367,FBgn0035236,CG12004,protein_coding
FBtr0072745,FBgn0035236,CG12004,protein_coding
FBtr0072746,FBgn0035236,CG12004,protein_coding
FBtr0303564,FBgn0283451,br,protein_coding
FBtr0308319,FBgn0283451,br,protein_coding
FBtr0333359,FBgn0035237,CG13917,protein_coding
FBtr0303993,FBgn0035237,CG13917,protein_coding
FBtr0072747,FBgn0035237,CG13917,protein_coding
FBtr0077917,FBgn0031347,CG10869,protein_coding
FBtr0347066,FBgn0035237,CG13917,protein_coding
FBtr0113761,FBgn0039993,CG17691,protein_coding
FBtr0302409,FBgn0039993,CG17691,protein_coding
FBtr0302410,FBgn0039993,CG17691,protein_coding
FBtr0077916,FBgn0051935,CG31935,protein_coding
FBtr0333360,FBgn0035238,CG12104,protein_coding
FBtr0072825,FBgn0035238,CG12104,protein_coding
FBtr0344803,FBgn0035238,CG12104,protein_coding
FBtr0100191,FBgn0035239,CG18170,protein_coding
FBtr0100190,FBgn0035239,CG18170,protein_coding
FBtr0091793,FBgn0035240,CG33791,protein_coding
FBtr0091794,FBgn0035240,CG33791,protein_coding
FBtr0300892,FBgn0035240,CG33791,protein_coding
FBtr0300891,FBgn0035240,CG33791,protein_coding
FBtr0091795,FBgn0035240,CG33791,protein_coding
FBtr0091792,FBgn0035240,CG33791,protein_coding
FBtr0300427,FBgn0283451,br,protein_coding
FBtr0070261,FBgn0283451,br,protein_coding
FBtr0072824,FBgn0035241,CG12105,protein_coding
FBtr0331463,FBgn0035241,CG12105,protein_coding
FBtr0077876,FBgn0031351,CG14352,protein_coding
FBtr0330406,FBgn0283451,br,protein_coding
FBtr0332293,FBgn0283451,br,protein_coding
FBtr0070266,FBgn0283451,br,protein_coding
FBtr0070263,FBgn0283451,br,protein_coding
FBtr0303562,FBgn0283451,br,protein_coding
FBtr0070265,FBgn0283451,br,protein_coding
FBtr0070262,FBgn0283451,br,protein_coding
FBtr0300429,FBgn0283451,br,protein_coding
FBtr0334842,FBgn0021906,RFeSP,protein_coding
FBtr0334843,FBgn0021906,RFeSP,protein_coding
FBtr0077915,FBgn0021906,RFeSP,protein_coding
FBtr0300428,FBgn0283451,br,protein_coding
FBtr0072823,FBgn0035243,CG13926,protein_coding
FBtr0346836,FBgn0267464,asRNA:CR45814,ncRNA
FBtr0302912,FBgn0058068,CR40068,pseudogene
FBtr0072755,FBgn0035244,ABCB7,protein_coding
FBtr0072754,FBgn0035244,ABCB7,protein_coding
FBtr0072757,FBgn0053230,CG33230,protein_coding
FBtr0342645,FBgn0265814,lncRNA:CR44603,ncRNA
FBtr0342646,FBgn0265814,lncRNA:CR44603,ncRNA
FBtr0303563,FBgn0283451,br,protein_coding
FBtr0072821,FBgn0035245,GC,protein_coding
FBtr0302024,FBgn0035245,GC,protein_coding
FBtr0072822,FBgn0035246,CG13928,protein_coding
FBtr0331461,FBgn0013342,nSyb,protein_coding
FBtr0300894,FBgn0013342,nSyb,protein_coding
FBtr0331462,FBgn0013342,nSyb,protein_coding
FBtr0306578,FBgn0013342,nSyb,protein_coding
FBtr0072815,FBgn0013342,nSyb,protein_coding
FBtr0072819,FBgn0013342,nSyb,protein_coding
FBtr0300893,FBgn0013342,nSyb,protein_coding
FBtr0302310,FBgn0013342,nSyb,protein_coding
FBtr0346721,FBgn0046697,Ppr-Y,protein_coding
FBtr0072814,FBgn0035247,metl,protein_coding
FBtr0072813,FBgn0035247,metl,protein_coding
FBtr0072758,FBgn0013753,Bgb,protein_coding
FBtr0330180,FBgn0013753,Bgb,protein_coding
FBtr0072812,FBgn0025725,alphaCOP,protein_coding
FBtr0072811,FBgn0025725,alphaCOP,protein_coding
FBtr0072759,FBgn0035248,CG13919,protein_coding
FBtr0072810,FBgn0035249,CG17249,protein_coding
FBtr0346473,FBgn0267259,lncRNA:CR45695,ncRNA
FBtr0072760,FBgn0013755,Bro,protein_coding
FBtr0346837,FBgn0267465,asRNA:CR45815,ncRNA
FBtr0346838,FBgn0267465,asRNA:CR45815,ncRNA
FBtr0346593,FBgn0025712,CG13920,protein_coding
FBtr0302582,FBgn0087011,CG41520,protein_coding
FBtr0072761,FBgn0025712,CG13920,protein_coding
FBtr0114112,FBgn0087011,CG41520,protein_coding
FBtr0114111,FBgn0087011,CG41520,protein_coding
FBtr0302581,FBgn0087011,CG41520,protein_coding
FBtr0307047,FBgn0086758,chinmo,protein_coding
FBtr0303935,FBgn0086758,chinmo,protein_coding
FBtr0303933,FBgn0086758,chinmo,protein_coding
FBtr0077877,FBgn0086758,chinmo,protein_coding
FBtr0072809,FBgn0035251,Vta1,protein_coding
FBtr0346821,FBgn0035252,CG7970,protein_coding
FBtr0331460,FBgn0035252,CG7970,protein_coding
FBtr0072762,FBgn0035252,CG7970,protein_coding
FBtr0072807,FBgn0035253,CG7971,protein_coding
FBtr0309252,FBgn0035253,CG7971,protein_coding
FBtr0303107,FBgn0035253,CG7971,protein_coding
FBtr0072806,FBgn0035253,CG7971,protein_coding
FBtr0072808,FBgn0035253,CG7971,protein_coding
FBtr0344837,FBgn0035253,CG7971,protein_coding
FBtr0070269,FBgn0000482,dor,protein_coding
FBtr0333923,FBgn0035254,CG7974,protein_coding
FBtr0072763,FBgn0035254,CG7974,protein_coding
FBtr0474640,FBgn0026372,RpL23A,protein_coding
FBtr0300232,FBgn0083121,Uhg7,ncRNA
FBtr0113603,FBgn0082944,snoRNA:Me28S-A2634c,snoRNA
FBtr0113604,FBgn0082945,snoRNA:Me28S-A2634b,snoRNA
FBtr0113605,FBgn0082946,snoRNA:Me28S-A2634a,snoRNA
FBtr0474091,FBgn0286729,snoRNA:Or-CD15,snoRNA
FBtr0072805,FBgn0026372,RpL23A,protein_coding
FBtr0303934,FBgn0086758,chinmo,protein_coding
FBtr0077878,FBgn0086758,chinmo,protein_coding
FBtr0070283,FBgn0023530,CG3740,protein_coding
FBtr0301528,FBgn0035255,RabX5,protein_coding
FBtr0070270,FBgn0001189,hfw,protein_coding
FBtr0333115,FBgn0001189,hfw,protein_coding
FBtr0072803,FBgn0035256,CG13930,protein_coding
FBtr0333120,FBgn0023531,CG32809,protein_coding
FBtr0333117,FBgn0023531,CG32809,protein_coding
FBtr0308323,FBgn0023531,CG32809,protein_coding
FBtr0333119,FBgn0023531,CG32809,protein_coding
FBtr0303102,FBgn0035260,CG7991,protein_coding
FBtr0089815,FBgn0023531,CG32809,protein_coding
FBtr0330408,FBgn0023531,CG32809,protein_coding
FBtr0308324,FBgn0023531,CG32809,protein_coding
FBtr0333118,FBgn0023531,CG32809,protein_coding
FBtr0308322,FBgn0023531,CG32809,protein_coding
