tx_id,gene_id,gene_name,gene_biotype
ENSXETT00000073871,ENSXETG00000011657,ARHGAP12,protein_coding
ENSXETT00000073872,ENSXETG00000020644,sesn2,protein_coding
ENSXETT00000073874,ENSXETG00000000436,MAPK12,protein_coding
ENSXETT00000073876,ENSXETG00000024498,cyp4b1,protein_coding
ENSXETT00000073877,ENSXETG00000030682,FADS1,protein_coding
ENSXETT00000073878,ENSXETG00000027291,ABCD4,protein_coding
ENSXETT00000073881,ENSXETG00000004822,kdm6a,protein_coding
ENSXETT00000073882,ENSXETG00000026961,marchf8,protein_coding
ENSXETT00000073884,ENSXETG00000020086,IRS1,protein_coding
ENSXETT00000073885,ENSXETG00000035059,,protein_coding
ENSXETT00000073887,ENSXETG00000010925,siglecl1,protein_coding
ENSXETT00000073892,ENSXETG00000036326,,snoRNA
ENSXETT00000073894,ENSXETG00000020093,EIF2A,protein_coding
ENSXETT00000073896,ENSXETG00000009449,IKZF4,protein_coding
ENSXETT00000073900,ENSXETG00000000581,FMNL3,protein_coding
ENSXETT00000073902,ENSXETG00000010902,mreg,protein_coding
ENSXETT00000073906,ENSXETG00000000359,eif1b,protein_coding
ENSXETT00000073908,ENSXETG00000014643,RABGGTA,protein_coding
ENSXETT00000073910,ENSXETG00000015592,FGFR2,protein_coding
ENSXETT00000073912,ENSXETG00000035376,,protein_coding
ENSXETT00000073914,ENSXETG00000038883,ESCO1,protein_coding
ENSXETT00000073915,ENSXETG00000044182,astl2f,protein_coding
ENSXETT00000073916,ENSXETG00000018638,GIT2,protein_coding
ENSXETT00000073918,ENSXETG00000012146,aldh3b2,protein_coding
ENSXETT00000073919,ENSXETG00000020966,KDM2B,protein_coding
ENSXETT00000073925,ENSXETG00000039745,rad51ap2,protein_coding
ENSXETT00000073933,ENSXETG00000038069,lrrc8e.2,protein_coding
ENSXETT00000073935,ENSXETG00000009728,USP3,protein_coding
ENSXETT00000073936,ENSXETG00000018101,POLR3A,protein_coding
ENSXETT00000073938,ENSXETG00000031676,CIB2,protein_coding
ENSXETT00000073942,ENSXETG00000014382,PPP2R5A,protein_coding
ENSXETT00000073943,ENSXETG00000012746,TRAF3,protein_coding
ENSXETT00000073945,ENSXETG00000011453,ouro1,protein_coding
ENSXETT00000073947,ENSXETG00000010491,pcbp2,protein_coding
ENSXETT00000073951,ENSXETG00000008966,syap1,protein_coding
ENSXETT00000073953,ENSXETG00000003739,DNMBP,protein_coding
ENSXETT00000073954,ENSXETG00000048618,,protein_coding
ENSXETT00000073955,ENSXETG00000008404,hspa9,protein_coding
ENSXETT00000073956,ENSXETG00000008276,lztr1,protein_coding
ENSXETT00000073957,ENSXETG00000006706,PKP3,protein_coding
ENSXETT00000073958,ENSXETG00000037152,mob1a,protein_coding
ENSXETT00000073962,ENSXETG00000015093,ANKEF1,protein_coding
ENSXETT00000073966,ENSXETG00000036912,MRPL34,protein_coding
ENSXETT00000073967,ENSXETG00000024453,sympk,protein_coding
ENSXETT00000073968,ENSXETG00000014943,wrap53,protein_coding
ENSXETT00000073970,ENSXETG00000001434,MDM2,protein_coding
ENSXETT00000073971,ENSXETG00000018837,FBRS,protein_coding
ENSXETT00000073973,ENSXETG00000031975,sult2a1,protein_coding
ENSXETT00000073976,ENSXETG00000010241,EIF3A,protein_coding
ENSXETT00000073979,ENSXETG00000018268,SLC7A9,protein_coding
ENSXETT00000073981,ENSXETG00000039041,c7orf31,protein_coding
ENSXETT00000073982,ENSXETG00000037902,,protein_coding
ENSXETT00000073983,ENSXETG00000037435,srprb,protein_coding
ENSXETT00000073985,ENSXETG00000015980,FBXO9,protein_coding
ENSXETT00000073987,ENSXETG00000023826,NCAPG,protein_coding
ENSXETT00000073988,ENSXETG00000039338,,protein_coding
ENSXETT00000073990,ENSXETG00000007709,MYOM2,protein_coding
ENSXETT00000073991,ENSXETG00000031263,TRAF7,protein_coding
ENSXETT00000073993,ENSXETG00000039139,SYNM,protein_coding
ENSXETT00000073994,ENSXETG00000047426,slc7a13,protein_coding
ENSXETT00000073995,ENSXETG00000032935,gprc6a,protein_coding
ENSXETT00000073997,ENSXETG00000002009,AMPD2,protein_coding
ENSXETT00000074002,ENSXETG00000021344,FYN,protein_coding
ENSXETT00000074003,ENSXETG00000007129,,protein_coding
ENSXETT00000074007,ENSXETG00000009948,EEIG2,protein_coding
ENSXETT00000074008,ENSXETG00000010141,LRCH2,protein_coding
ENSXETT00000074010,ENSXETG00000036458,cers4,protein_coding
ENSXETT00000074015,ENSXETG00000020436,RIOK1,protein_coding
ENSXETT00000074021,ENSXETG00000000480,RAB3GAP1,protein_coding
ENSXETT00000074022,ENSXETG00000016581,slc22a5,protein_coding
ENSXETT00000074023,ENSXETG00000022243,cadps,protein_coding
ENSXETT00000074024,ENSXETG00000023034,CDC7,protein_coding
ENSXETT00000074025,ENSXETG00000034716,,protein_coding
ENSXETT00000074026,ENSXETG00000011440,CYP46A1,protein_coding
ENSXETT00000074028,ENSXETG00000011236,DYNC1LI2,protein_coding
ENSXETT00000074029,ENSXETG00000019404,GEMIN5,protein_coding
ENSXETT00000074033,ENSXETG00000007529,RAP1GDS1,protein_coding
ENSXETT00000074034,ENSXETG00000021694,CACNB4,protein_coding
ENSXETT00000074039,ENSXETG00000039919,SGCD,protein_coding
ENSXETT00000074040,ENSXETG00000007334,ZMYND10,protein_coding
ENSXETT00000074041,ENSXETG00000004994,LRRFIP2,protein_coding
ENSXETT00000074042,ENSXETG00000040016,,snoRNA
ENSXETT00000074043,ENSXETG00000044214,,protein_coding
ENSXETT00000074048,ENSXETG00000008552,PHF10,protein_coding
ENSXETT00000074049,ENSXETG00000006680,rnf11.2,protein_coding
ENSXETT00000074051,ENSXETG00000003828,gfpt2,protein_coding
ENSXETT00000074052,ENSXETG00000011152,crisp1.7,protein_coding
ENSXETT00000074057,ENSXETG00000037568,usp2,protein_coding
ENSXETT00000074060,ENSXETG00000021122,NT5C3A,protein_coding
ENSXETT00000074064,ENSXETG00000011528,NCAPD2,protein_coding
ENSXETT00000074066,ENSXETG00000041162,lrrc75a,protein_coding
ENSXETT00000074067,ENSXETG00000007741,MTMR1,protein_coding
ENSXETT00000074068,ENSXETG00000033044,gal3st4.2,protein_coding
ENSXETT00000074070,ENSXETG00000016467,nin,protein_coding
ENSXETT00000074077,ENSXETG00000034882,sorbs3,protein_coding
ENSXETT00000074079,ENSXETG00000009957,LHX9,protein_coding
ENSXETT00000074083,ENSXETG00000035680,KCTD4,protein_coding
ENSXETT00000074086,ENSXETG00000025753,WWC2,protein_coding
ENSXETT00000074090,ENSXETG00000012777,ACSS1,protein_coding
ENSXETT00000074091,ENSXETG00000015701,EFL1,protein_coding
ENSXETT00000074092,ENSXETG00000035296,TTC9,protein_coding
ENSXETT00000074094,ENSXETG00000022371,tspan36,protein_coding
ENSXETT00000074095,ENSXETG00000012289,RPS6KA1,protein_coding
ENSXETT00000074099,ENSXETG00000017841,SETD5,protein_coding
ENSXETT00000074101,ENSXETG00000004189,PIK3IP1,protein_coding
ENSXETT00000074102,ENSXETG00000006189,anks6,protein_coding
ENSXETT00000074104,ENSXETG00000020491,CPT1A,protein_coding
ENSXETT00000074108,ENSXETG00000021265,ITGA5,protein_coding
ENSXETT00000074109,ENSXETG00000034717,,protein_coding
ENSXETT00000074113,ENSXETG00000007038,MEF2C,protein_coding
ENSXETT00000074114,ENSXETG00000009885,PMS1,protein_coding
ENSXETT00000074116,ENSXETG00000024076,lsm2,protein_coding
ENSXETT00000074118,ENSXETG00000007084,VCL,protein_coding
ENSXETT00000074119,ENSXETG00000004590,cyth1,protein_coding
ENSXETT00000074120,ENSXETG00000001002,PAPLN,protein_coding
ENSXETT00000074122,ENSXETG00000039969,,protein_coding
ENSXETT00000074123,ENSXETG00000037498,,protein_coding
ENSXETT00000074127,ENSXETG00000045134,,protein_coding
ENSXETT00000074131,ENSXETG00000044116,,protein_coding
ENSXETT00000074133,ENSXETG00000013361,impg2,protein_coding
ENSXETT00000074134,ENSXETG00000023137,taf1,protein_coding
ENSXETT00000074136,ENSXETG00000040448,,protein_coding
ENSXETT00000074138,ENSXETG00000023728,BRWD1,protein_coding
ENSXETT00000074144,ENSXETG00000016089,zdhhc4,protein_coding
ENSXETT00000074150,ENSXETG00000040629,thpo,protein_coding
ENSXETT00000074151,ENSXETG00000038317,efcab12,protein_coding
ENSXETT00000074154,ENSXETG00000008397,ampd3,protein_coding
ENSXETT00000074158,ENSXETG00000011120,DVL1,protein_coding
ENSXETT00000074159,ENSXETG00000013064,cilp2,protein_coding
ENSXETT00000074164,ENSXETG00000034471,,protein_coding
ENSXETT00000074166,ENSXETG00000026397,XB5774338 [provisional],protein_coding
ENSXETT00000074167,ENSXETG00000007119,SLC10A7,protein_coding
ENSXETT00000074170,ENSXETG00000034346,DPYSL2,protein_coding
ENSXETT00000074172,ENSXETG00000012275,ACADS,protein_coding
ENSXETT00000074174,ENSXETG00000021870,ZSWIM4,protein_coding
ENSXETT00000074178,ENSXETG00000017590,FREM3,protein_coding
ENSXETT00000074181,ENSXETG00000038087,,protein_coding
ENSXETT00000074182,ENSXETG00000031312,,protein_coding
ENSXETT00000074183,ENSXETG00000023207,pus7,protein_coding
ENSXETT00000074184,ENSXETG00000013130,MAGI1,protein_coding
ENSXETT00000074185,ENSXETG00000001137,hba-l5,protein_coding
ENSXETT00000074188,ENSXETG00000000143,isoc2,protein_coding
ENSXETT00000074189,ENSXETG00000013606,arrdc2,protein_coding
ENSXETT00000074191,ENSXETG00000015941,rnf130,protein_coding
ENSXETT00000074192,ENSXETG00000013038,hspa8,protein_coding
ENSXETT00000074197,ENSXETG00000043429,h2bc21,protein_coding
ENSXETT00000074198,ENSXETG00000023292,SERINC1,protein_coding
ENSXETT00000074199,ENSXETG00000023506,KIZ,protein_coding
ENSXETT00000074200,ENSXETG00000037439,vcpkmt,protein_coding
ENSXETT00000074201,ENSXETG00000015894,ZWILCH,protein_coding
ENSXETT00000074202,ENSXETG00000041400,bean1,protein_coding
ENSXETT00000074203,ENSXETG00000040856,FAM163A,protein_coding
ENSXETT00000074204,ENSXETG00000012431,COG7,protein_coding
ENSXETT00000074206,ENSXETG00000040632,,protein_coding
ENSXETT00000074211,ENSXETG00000023308,thul16,protein_coding
ENSXETT00000074214,ENSXETG00000041049,zfyve16,protein_coding
ENSXETT00000074216,ENSXETG00000011494,FTCD,protein_coding
ENSXETT00000074218,ENSXETG00000037424,,protein_coding
ENSXETT00000074219,ENSXETG00000000596,TRPC1,protein_coding
ENSXETT00000074221,ENSXETG00000039253,SLC44A3,protein_coding
ENSXETT00000074222,ENSXETG00000005599,DHPS,protein_coding
ENSXETT00000074223,ENSXETG00000035525,,protein_coding
ENSXETT00000074227,ENSXETG00000024952,TNNT3,protein_coding
ENSXETT00000074228,ENSXETG00000010993,MRTFB,protein_coding
ENSXETT00000074229,ENSXETG00000013503,usp32,protein_coding
ENSXETT00000074231,ENSXETG00000020491,CPT1A,protein_coding
ENSXETT00000074232,ENSXETG00000001054,rnf220.1,protein_coding
ENSXETT00000074233,ENSXETG00000015319,SCAPER,protein_coding
ENSXETT00000074234,ENSXETG00000003484,SULF2,protein_coding
ENSXETT00000074235,ENSXETG00000034691,,protein_coding
ENSXETT00000074236,ENSXETG00000019542,PRPSAP1,protein_coding
ENSXETT00000074237,ENSXETG00000020374,PDE4B,protein_coding
ENSXETT00000074238,ENSXETG00000035539,,snoRNA
ENSXETT00000074239,ENSXETG00000042856,,protein_coding
ENSXETT00000074242,ENSXETG00000013895,CALCRL,protein_coding
ENSXETT00000074250,ENSXETG00000005599,DHPS,protein_coding
ENSXETT00000074251,ENSXETG00000004943,SH3RF1,protein_coding
ENSXETT00000074258,ENSXETG00000019276,DNPEP,protein_coding
ENSXETT00000074259,ENSXETG00000018971,camk2b,protein_coding
ENSXETT00000074260,ENSXETG00000016160,pex2,protein_coding
ENSXETT00000074270,ENSXETG00000040650,HYAL1,protein_coding
ENSXETT00000074272,ENSXETG00000013203,LRIG2,protein_coding
ENSXETT00000074274,ENSXETG00000008871,NFIA,protein_coding
ENSXETT00000074275,ENSXETG00000040352,pdcd7,protein_coding
ENSXETT00000074277,ENSXETG00000012205,ERO1A,protein_coding
ENSXETT00000074285,ENSXETG00000034497,XB22065091 [provisional:unc93a],protein_coding
ENSXETT00000074289,ENSXETG00000013950,AK7,protein_coding
ENSXETT00000074292,ENSXETG00000038272,,protein_coding
ENSXETT00000074295,ENSXETG00000032778,PARG,protein_coding
ENSXETT00000074296,ENSXETG00000011234,MGAT4B,protein_coding
ENSXETT00000074299,ENSXETG00000034277,glud1,protein_coding
ENSXETT00000074300,ENSXETG00000011594,NR2F1,protein_coding
ENSXETT00000074302,ENSXETG00000013524,RECQL,protein_coding
ENSXETT00000074304,ENSXETG00000012909,KYAT1,protein_coding
ENSXETT00000074305,ENSXETG00000020898,WDR7,protein_coding
ENSXETT00000074308,ENSXETG00000022200,CTNND2,protein_coding
ENSXETT00000074309,ENSXETG00000012375,PACSIN1,protein_coding
ENSXETT00000074311,ENSXETG00000009708,c1qtnf9b,protein_coding
ENSXETT00000074313,ENSXETG00000037764,qtrt1,protein_coding
ENSXETT00000074314,ENSXETG00000003584,PPP2R5E,protein_coding
ENSXETT00000074316,ENSXETG00000034992,,protein_coding
ENSXETT00000074318,ENSXETG00000035796,,protein_coding
ENSXETT00000074323,ENSXETG00000005493,gapvd1,protein_coding
ENSXETT00000074324,ENSXETG00000038448,,protein_coding
ENSXETT00000074327,ENSXETG00000007756,shf,protein_coding
ENSXETT00000074329,ENSXETG00000035829,CEP55,protein_coding
ENSXETT00000074331,ENSXETG00000038290,,protein_coding
ENSXETT00000074336,ENSXETG00000014370,GDA,protein_coding
ENSXETT00000074338,ENSXETG00000024326,UBE3A,protein_coding
ENSXETT00000074339,ENSXETG00000037326,znf397,protein_coding
ENSXETT00000074343,ENSXETG00000003034,atp6v1a,protein_coding
ENSXETT00000074345,ENSXETG00000008838,MEIOC,protein_coding
ENSXETT00000074346,ENSXETG00000040360,DTNA,protein_coding
ENSXETT00000074347,ENSXETG00000008101,LYPLA1,protein_coding
ENSXETT00000074349,ENSXETG00000033821,nxpe2,protein_coding
ENSXETT00000074350,ENSXETG00000034183,mapk8ip3,protein_coding
ENSXETT00000074351,ENSXETG00000031179,SLC12A5,protein_coding
ENSXETT00000074358,ENSXETG00000007637,POU1F1,protein_coding
ENSXETT00000074362,ENSXETG00000015820,DCTN4,protein_coding
ENSXETT00000074363,ENSXETG00000034627,,protein_coding
ENSXETT00000074364,ENSXETG00000010071,CENATAC,protein_coding
ENSXETT00000074365,ENSXETG00000004556,rab18,protein_coding
ENSXETT00000074368,ENSXETG00000009628,pdzd11,protein_coding
ENSXETT00000074370,ENSXETG00000010718,TBX4,protein_coding
ENSXETT00000074371,ENSXETG00000044590,,protein_coding
ENSXETT00000074372,ENSXETG00000016286,TRPS1,protein_coding
ENSXETT00000074373,ENSXETG00000006917,MYL1,protein_coding
ENSXETT00000074374,ENSXETG00000003121,ANK3,protein_coding
ENSXETT00000074375,ENSXETG00000034254,MEGF8,protein_coding
ENSXETT00000074376,ENSXETG00000031274,,protein_coding
ENSXETT00000074377,ENSXETG00000009416,WNK1,protein_coding
ENSXETT00000074378,ENSXETG00000016651,prmt8,protein_coding
ENSXETT00000074382,ENSXETG00000026777,SCLY,protein_coding
ENSXETT00000074383,ENSXETG00000040215,cdk2ap2,protein_coding
ENSXETT00000074387,ENSXETG00000032745,KCNC2,protein_coding
ENSXETT00000074388,ENSXETG00000044308,,protein_coding
ENSXETT00000074389,ENSXETG00000032269,LRRFIP1,protein_coding
ENSXETT00000074390,ENSXETG00000021047,CTBP1,protein_coding
ENSXETT00000074394,ENSXETG00000024204,BMAL1,protein_coding
ENSXETT00000074396,ENSXETG00000035460,dnttip2,protein_coding
ENSXETT00000074398,ENSXETG00000039005,MAP1A,protein_coding
ENSXETT00000074399,ENSXETG00000002315,ATP5F1A,protein_coding
ENSXETT00000074400,ENSXETG00000035441,CEP20,protein_coding
ENSXETT00000074401,ENSXETG00000019760,FHL1,protein_coding
ENSXETT00000074402,ENSXETG00000012198,NID2,protein_coding
ENSXETT00000074403,ENSXETG00000007165,myo10.2,protein_coding
ENSXETT00000074405,ENSXETG00000016677,EEF2K,protein_coding
ENSXETT00000074407,ENSXETG00000007436,GTPBP10,protein_coding
ENSXETT00000074411,ENSXETG00000021158,pnoc,protein_coding
ENSXETT00000074412,ENSXETG00000023717,ERG,protein_coding
ENSXETT00000074413,ENSXETG00000013755,KIFC3,protein_coding
ENSXETT00000074416,ENSXETG00000030278,adam28.1,protein_coding
ENSXETT00000074417,ENSXETG00000015038,nploc4,protein_coding
ENSXETT00000074421,ENSXETG00000030758,ugt1a1,protein_coding
ENSXETT00000074422,ENSXETG00000002036,DHRS11,protein_coding
ENSXETT00000074423,ENSXETG00000018601,UFD1,protein_coding
ENSXETT00000074425,ENSXETG00000032994,LAMB2,protein_coding
ENSXETT00000074427,ENSXETG00000016884,ZMYND11,protein_coding
ENSXETT00000074430,ENSXETG00000006385,amotl1,protein_coding
ENSXETT00000074431,ENSXETG00000008954,SRSF1,protein_coding
ENSXETT00000074432,ENSXETG00000002422,SLC19A2,protein_coding
ENSXETT00000074433,ENSXETG00000017722,OTUD7A,protein_coding
ENSXETT00000074434,ENSXETG00000027213,MGC69493,protein_coding
ENSXETT00000074436,ENSXETG00000020629,msra.2,protein_coding
ENSXETT00000074440,ENSXETG00000040078,BCDIN3D,protein_coding
ENSXETT00000074441,ENSXETG00000012888,EYA3,protein_coding
ENSXETT00000074442,ENSXETG00000003780,CLIP1,protein_coding
ENSXETT00000074443,ENSXETG00000006987,P4HA2,protein_coding
ENSXETT00000074444,ENSXETG00000003440,AKAP9,protein_coding
ENSXETT00000074448,ENSXETG00000048997,atp6v1al,protein_coding
ENSXETT00000074450,ENSXETG00000018090,DLG5,protein_coding
ENSXETT00000074453,ENSXETG00000047943,,protein_coding
ENSXETT00000074454,ENSXETG00000013228,EGFLAM,protein_coding
ENSXETT00000074457,ENSXETG00000036315,,protein_coding
ENSXETT00000074458,ENSXETG00000019373,htr4,protein_coding
ENSXETT00000074461,ENSXETG00000011228,TK2,protein_coding
ENSXETT00000074464,ENSXETG00000035892,,protein_coding
ENSXETT00000074465,ENSXETG00000014297,capn10,protein_coding
ENSXETT00000074469,ENSXETG00000005389,PCYT2,protein_coding
ENSXETT00000074470,ENSXETG00000031505,CARNMT1,protein_coding
ENSXETT00000074471,ENSXETG00000001031,PHF21A,protein_coding
ENSXETT00000074475,ENSXETG00000005352,kdm4b,protein_coding
ENSXETT00000074478,ENSXETG00000013334,OSBPL8,protein_coding
ENSXETT00000074479,ENSXETG00000040378,,snoRNA
ENSXETT00000074480,ENSXETG00000034569,,snoRNA
ENSXETT00000074485,ENSXETG00000004845,BRAF,protein_coding
ENSXETT00000074488,ENSXETG00000016198,SLC4A10,protein_coding
ENSXETT00000074490,ENSXETG00000009007,ASH2L,protein_coding
ENSXETT00000074491,ENSXETG00000018788,MEF2A,protein_coding
ENSXETT00000074492,ENSXETG00000038798,,protein_coding
ENSXETT00000074495,ENSXETG00000010020,chka,protein_coding
ENSXETT00000074496,ENSXETG00000032441,syt17,protein_coding
ENSXETT00000074499,ENSXETG00000008871,NFIA,protein_coding
ENSXETT00000074500,ENSXETG00000002112,igf1r,protein_coding
ENSXETT00000074506,ENSXETG00000018856,UBR3,protein_coding
ENSXETT00000074512,ENSXETG00000025674,alg1,protein_coding
ENSXETT00000074516,ENSXETG00000026988,PRR11,protein_coding
ENSXETT00000074517,ENSXETG00000021667,rpl18a,protein_coding
ENSXETT00000074518,ENSXETG00000024143,aptx,protein_coding
ENSXETT00000074519,ENSXETG00000007754,DUOX1,protein_coding
ENSXETT00000074522,ENSXETG00000013065,B3GALNT2,protein_coding
ENSXETT00000074524,ENSXETG00000006922,SS18,protein_coding
ENSXETT00000074525,ENSXETG00000035607,,protein_coding
ENSXETT00000074526,ENSXETG00000014794,ARHGEF10L,protein_coding
ENSXETT00000074527,ENSXETG00000033520,TMEM208,protein_coding
ENSXETT00000074530,ENSXETG00000011804,GRIK1,protein_coding
ENSXETT00000074531,ENSXETG00000037903,MPL,protein_coding
ENSXETT00000074534,ENSXETG00000002005,GNAT2,protein_coding
ENSXETT00000074535,ENSXETG00000014910,dnttip1,protein_coding
ENSXETT00000074536,ENSXETG00000046898,,snoRNA
ENSXETT00000074541,ENSXETG00000032287,TBC1D15,protein_coding
ENSXETT00000074542,ENSXETG00000030172,KSR2,protein_coding
ENSXETT00000074543,ENSXETG00000015484,FOCAD,protein_coding
ENSXETT00000074547,ENSXETG00000010536,BMP1,protein_coding
ENSXETT00000074548,ENSXETG00000042385,PKHD1L1,protein_coding
ENSXETT00000074549,ENSXETG00000004291,acss2.2,protein_coding
ENSXETT00000074550,ENSXETG00000000070,rad54l2,protein_coding
ENSXETT00000074553,ENSXETG00000015209,SEMA4G,protein_coding
ENSXETT00000074554,ENSXETG00000009654,EEF1AKMT3,protein_coding
ENSXETT00000074560,ENSXETG00000007912,MYBPC3,protein_coding
ENSXETT00000074563,ENSXETG00000003212,SYT5,protein_coding
ENSXETT00000074565,ENSXETG00000037979,,protein_coding
ENSXETT00000074569,ENSXETG00000033239,TRAP1,protein_coding
ENSXETT00000074571,ENSXETG00000002493,ABCB4,protein_coding
ENSXETT00000074572,ENSXETG00000016414,emid1,protein_coding
ENSXETT00000074573,ENSXETG00000014955,slc25a11,protein_coding
ENSXETT00000074574,ENSXETG00000026787,SAG,protein_coding
ENSXETT00000074578,ENSXETG00000017123,SLC36A4,protein_coding
ENSXETT00000074579,ENSXETG00000041240,SPRY1,protein_coding
ENSXETT00000074585,ENSXETG00000015993,LIMS1,protein_coding
ENSXETT00000074587,ENSXETG00000018854,pde4d,protein_coding
ENSXETT00000074588,ENSXETG00000001593,adad1,protein_coding
ENSXETT00000074590,ENSXETG00000011276,SLC22A31,protein_coding
ENSXETT00000074591,ENSXETG00000036519,,protein_coding
ENSXETT00000074596,ENSXETG00000009104,mcm7,protein_coding
ENSXETT00000074597,ENSXETG00000037209,,protein_coding
ENSXETT00000074598,ENSXETG00000038128,COMMD3,protein_coding
ENSXETT00000074599,ENSXETG00000038899,,protein_coding
ENSXETT00000074600,ENSXETG00000012866,RFC1,protein_coding
ENSXETT00000074601,ENSXETG00000031145,SYCP2,protein_coding
ENSXETT00000074602,ENSXETG00000009543,USP24,protein_coding
ENSXETT00000074606,ENSXETG00000004553,ODAD2,protein_coding
ENSXETT00000074610,ENSXETG00000000110,EYA4,protein_coding
ENSXETT00000074611,ENSXETG00000045871,,protein_coding
ENSXETT00000074614,ENSXETG00000023826,NCAPG,protein_coding
ENSXETT00000074615,ENSXETG00000021556,PHLDB1,protein_coding
ENSXETT00000074616,ENSXETG00000015291,ACTR3,protein_coding
ENSXETT00000074617,ENSXETG00000011448,KIF4A,protein_coding
ENSXETT00000074619,ENSXETG00000019547,arhgap44,protein_coding
ENSXETT00000074620,ENSXETG00000037767,NTNG2,protein_coding
ENSXETT00000074621,ENSXETG00000041332,,protein_coding
ENSXETT00000074627,ENSXETG00000002877,prmt1,protein_coding
ENSXETT00000074628,ENSXETG00000003365,HDAC5,protein_coding
ENSXETT00000074631,ENSXETG00000036947,,protein_coding
ENSXETT00000074633,ENSXETG00000018647,MGC89221,protein_coding
ENSXETT00000074635,ENSXETG00000037138,,protein_coding
ENSXETT00000074639,ENSXETG00000037936,TMEM200C,protein_coding
ENSXETT00000074642,ENSXETG00000023135,USP25,protein_coding
ENSXETT00000074644,ENSXETG00000040768,,protein_coding
ENSXETT00000074646,ENSXETG00000012232,hexd,protein_coding
ENSXETT00000074647,ENSXETG00000012868,mcm9,protein_coding
ENSXETT00000074648,ENSXETG00000044353,U2,snRNA
ENSXETT00000074649,ENSXETG00000039341,ppp1r18,protein_coding
ENSXETT00000074652,ENSXETG00000013469,KAZN,protein_coding
ENSXETT00000074653,ENSXETG00000045927,,protein_coding
ENSXETT00000074654,ENSXETG00000010308,UNC79,protein_coding
ENSXETT00000074660,ENSXETG00000032438,ssh3,protein_coding
ENSXETT00000074661,ENSXETG00000007912,MYBPC3,protein_coding
ENSXETT00000074662,ENSXETG00000041262,,protein_coding
ENSXETT00000074664,ENSXETG00000038245,,protein_coding
ENSXETT00000074667,ENSXETG00000016931,klk15,protein_coding
ENSXETT00000074668,ENSXETG00000006002,EML4,protein_coding
ENSXETT00000074671,ENSXETG00000008309,XB5897453 [provisional:fcgbp],protein_coding
ENSXETT00000074672,ENSXETG00000008237,EPB41L2,protein_coding
ENSXETT00000074677,ENSXETG00000038107,MTRFR,protein_coding
ENSXETT00000074679,ENSXETG00000040890,,protein_coding
ENSXETT00000074680,ENSXETG00000040148,ABLIM1,protein_coding
ENSXETT00000074682,ENSXETG00000011658,KIF5B,protein_coding
ENSXETT00000074683,ENSXETG00000035114,,protein_coding
ENSXETT00000074685,ENSXETG00000022083,dpp9,protein_coding
ENSXETT00000074687,ENSXETG00000008784,COPS2,protein_coding
ENSXETT00000074689,ENSXETG00000032218,garre1,protein_coding
ENSXETT00000074690,ENSXETG00000023872,nradd,protein_coding
ENSXETT00000074691,ENSXETG00000036578,,protein_coding
ENSXETT00000074694,ENSXETG00000040711,,protein_coding
ENSXETT00000074695,ENSXETG00000012767,MARK3,protein_coding
ENSXETT00000074698,ENSXETG00000019567,EEF1A2,protein_coding
ENSXETT00000074700,ENSXETG00000037992,SPATA17,protein_coding
ENSXETT00000074702,ENSXETG00000030023,hrh4.b2,protein_coding
ENSXETT00000074703,ENSXETG00000019013,DBNL,protein_coding
ENSXETT00000074705,ENSXETG00000001883,SLC41A2,protein_coding
ENSXETT00000074711,ENSXETG00000023290,HSF2,protein_coding
ENSXETT00000074713,ENSXETG00000025376,ACIN1,protein_coding
ENSXETT00000074714,ENSXETG00000012558,ptpn13,protein_coding
ENSXETT00000074717,ENSXETG00000013776,TMEM87B,protein_coding
ENSXETT00000074718,ENSXETG00000030085,SMOC1,protein_coding
ENSXETT00000074719,ENSXETG00000017298,ARHGAP17,protein_coding
ENSXETT00000074722,ENSXETG00000005204,DOCK1,protein_coding
ENSXETT00000074723,ENSXETG00000021313,INPP4B,protein_coding
ENSXETT00000074725,ENSXETG00000036554,cyc1,protein_coding
ENSXETT00000074726,ENSXETG00000025338,krt55,protein_coding
ENSXETT00000074727,ENSXETG00000048941,,protein_coding
ENSXETT00000074734,ENSXETG00000007756,shf,protein_coding
ENSXETT00000074737,ENSXETG00000018638,GIT2,protein_coding
ENSXETT00000074738,ENSXETG00000040376,,protein_coding
ENSXETT00000074739,ENSXETG00000038977,CEP128,protein_coding
ENSXETT00000074740,ENSXETG00000033940,TOPAZ1,protein_coding
ENSXETT00000074741,ENSXETG00000031505,CARNMT1,protein_coding
ENSXETT00000074744,ENSXETG00000023385,FST,protein_coding
ENSXETT00000074745,ENSXETG00000000026,DDX25,protein_coding
ENSXETT00000074746,ENSXETG00000018075,SYNCRIP,protein_coding
ENSXETT00000074748,ENSXETG00000017148,COL13A1,protein_coding
ENSXETT00000074749,ENSXETG00000040277,,protein_coding
ENSXETT00000074752,ENSXETG00000016823,dcun1d2,protein_coding
ENSXETT00000074753,ENSXETG00000004994,LRRFIP2,protein_coding
ENSXETT00000074754,ENSXETG00000004424,SCUBE2,protein_coding
ENSXETT00000074755,ENSXETG00000004541,EDEM3,protein_coding
ENSXETT00000074756,ENSXETG00000021047,CTBP1,protein_coding
ENSXETT00000074757,ENSXETG00000038449,,protein_coding
ENSXETT00000074758,ENSXETG00000002112,igf1r,protein_coding
ENSXETT00000074762,ENSXETG00000015671,mcm6.2,protein_coding
ENSXETT00000074763,ENSXETG00000041248,artn,protein_coding
