tx_id,gene_id,gene_name,gene_biotype
ENSDART00000153451,ENSDARG00000016743,ANGEL2,protein_coding
ENSDART00000153452,ENSDARG00000029150,HSP90AB1,protein_coding
ENSDART00000153453,ENSDARG00000071395,camk2g1,protein_coding
ENSDART00000153454,ENSDARG00000061020,CCDC186,protein_coding
ENSDART00000153455,ENSDARG00000076196,si:ch211-226h7.6,protein_coding
ENSDART00000153456,ENSDARG00000076229,mrtfab,protein_coding
ENSDART00000153457,ENSDARG00000074506,TMEM94,protein_coding
ENSDART00000153458,ENSDARG00000015144,SH2D4B,protein_coding
ENSDART00000153459,ENSDARG00000096743,si:dkey-22l1.1,protein_coding
ENSDART00000153460,ENSDARG00000096738,si:zfos-911d5.4,protein_coding
ENSDART00000153461,ENSDARG00000096806,si:ch211-10j20.8,antisense
ENSDART00000153462,ENSDARG00000096802,si:dkey-6f10.5,protein_coding
ENSDART00000153463,ENSDARG00000096784,si:ch73-123f19.1,lincRNA
ENSDART00000153464,ENSDARG00000004074,BACH2,protein_coding
ENSDART00000153465,ENSDARG00000005221,DES,protein_coding
ENSDART00000153466,ENSDARG00000070618,tatdn2,protein_coding
ENSDART00000153467,ENSDARG00000045811,lrtm2b,protein_coding
ENSDART00000153468,ENSDARG00000038583,abraa,protein_coding
ENSDART00000153470,ENSDARG00000087349,REEP6,protein_coding
ENSDART00000153472,ENSDARG00000096830,mhc1lja,protein_coding
ENSDART00000153474,ENSDARG00000013379,PPP6R3,protein_coding
ENSDART00000153475,ENSDARG00000092337,gas5,processed_transcript
ENSDART00000153476,ENSDARG00000098050,si:dkeyp-9a1.2,lincRNA
ENSDART00000153477,ENSDARG00000097653,si:dkey-23k10.3,protein_coding
ENSDART00000153479,ENSDARG00000094988,si:dkeyp-13a3.6,lincRNA
ENSDART00000153480,ENSDARG00000075962,VAV3,protein_coding
ENSDART00000153482,ENSDARG00000005894,SLC7A9,protein_coding
ENSDART00000153484,ENSDARG00000040130,si:ch211-215k15.4,protein_coding
ENSDART00000153485,ENSDARG00000098050,si:dkeyp-9a1.2,lincRNA
ENSDART00000153486,ENSDARG00000037066,LGALS8,protein_coding
ENSDART00000153488,ENSDARG00000046002,NECAP2,protein_coding
ENSDART00000153489,ENSDARG00000060123,PTPRG,protein_coding
ENSDART00000153490,ENSDARG00000060325,fam20cl,protein_coding
ENSDART00000153491,ENSDARG00000091712,si:dkey-238d18.5,protein_coding
ENSDART00000153492,ENSDARG00000002347,CYP11A1,protein_coding
ENSDART00000153493,ENSDARG00000055506,si:ch211-37e10.1,protein_coding
ENSDART00000153496,ENSDARG00000007755,SKIC8,protein_coding
ENSDART00000153497,ENSDARG00000079659,WDR53,protein_coding
ENSDART00000153498,ENSDARG00000097158,si:dkeyp-2g11.2,lincRNA
ENSDART00000153500,ENSDARG00000091465,si:dkey-66a8.7,protein_coding
ENSDART00000153501,ENSDARG00000097750,si:dkey-181d19.6,antisense
ENSDART00000153502,ENSDARG00000069314,TMEM199,protein_coding
ENSDART00000153505,ENSDARG00000097849,si:ch211-72a16.11,lincRNA
ENSDART00000153506,ENSDARG00000024785,CTNNA2,protein_coding
ENSDART00000153507,ENSDARG00000075867,MRTFA,protein_coding
ENSDART00000153511,ENSDARG00000097410,si:dkey-224a6.4,lincRNA
ENSDART00000153512,ENSDARG00000029263,HOXB3,protein_coding
ENSDART00000153514,ENSDARG00000097160,cracdla,protein_coding
ENSDART00000153515,ENSDARG00000097416,si:ch73-306e8.2,protein_coding
ENSDART00000153516,ENSDARG00000097470,si:ch73-322b17.3,processed_transcript
ENSDART00000153518,ENSDARG00000097448,,lincRNA
ENSDART00000153519,ENSDARG00000016551,IQSEC1,protein_coding
ENSDART00000153520,ENSDARG00000097223,si:dkey-96g2.4,lincRNA
ENSDART00000153521,ENSDARG00000097811,si:ch211-42i6.1,lincRNA
ENSDART00000153522,ENSDARG00000070673,PTGR2,protein_coding
ENSDART00000153524,ENSDARG00000038283,wnt6a,protein_coding
ENSDART00000153525,ENSDARG00000097213,si:ch211-251b22.1,lincRNA
ENSDART00000153526,ENSDARG00000045929,OAZ2,protein_coding
ENSDART00000153527,ENSDARG00000096993,si:dkey-231n3.4,antisense
ENSDART00000153528,ENSDARG00000097266,si:ch211-229g11.5,processed_transcript
ENSDART00000153529,ENSDARG00000097338,si:ch211-2e18.1,antisense
ENSDART00000153530,ENSDARG00000023104,SCAPER,protein_coding
ENSDART00000153532,ENSDARG00000097326,si:dkeyp-14f10.3,lincRNA
ENSDART00000153533,ENSDARG00000097985,si:dkeyp-9a1.7,lincRNA
ENSDART00000153534,ENSDARG00000097918,si:ch211-81i19.2,antisense
ENSDART00000153535,ENSDARG00000059064,RASSF3,protein_coding
ENSDART00000153536,ENSDARG00000058556,muc5.2,protein_coding
ENSDART00000153537,ENSDARG00000007950,ITGA11,protein_coding
ENSDART00000153538,ENSDARG00000016429,FARP2,protein_coding
ENSDART00000153539,ENSDARG00000056501,ifi44e,protein_coding
ENSDART00000153540,ENSDARG00000063229,XPO1,protein_coding
ENSDART00000153541,ENSDARG00000097830,,antisense
ENSDART00000153542,ENSDARG00000097153,si:dkey-77j9.2,antisense
ENSDART00000153543,ENSDARG00000074507,RMDN1,protein_coding
ENSDART00000153544,ENSDARG00000087509,si:ch73-322b17.4,protein_coding
ENSDART00000153545,ENSDARG00000097661,si:ch211-260p9.8,antisense
ENSDART00000153546,ENSDARG00000116090,pimr17,protein_coding
ENSDART00000153547,ENSDARG00000073744,IP6K1,protein_coding
ENSDART00000153548,ENSDARG00000097745,si:dkey-187j14.2,lincRNA
ENSDART00000153549,ENSDARG00000098032,si:dkey-7i4.8,protein_coding
ENSDART00000153550,ENSDARG00000097186,si:dkey-117p4.1,lincRNA
ENSDART00000153551,ENSDARG00000097543,cbx6b,protein_coding
ENSDART00000153552,ENSDARG00000078592,NOMO2,protein_coding
ENSDART00000153553,ENSDARG00000076586,csf2rb,protein_coding
ENSDART00000153554,ENSDARG00000097389,si:dkey-83m22.17,antisense
ENSDART00000153555,ENSDARG00000096902,si:ch211-180n24.3,protein_coding
ENSDART00000153556,ENSDARG00000097341,si:ch211-203h15.7,lincRNA
ENSDART00000153558,ENSDARG00000097046,,antisense
ENSDART00000153559,ENSDARG00000073843,myo9ab,protein_coding
ENSDART00000153561,ENSDARG00000097416,si:ch73-306e8.2,protein_coding
ENSDART00000153562,ENSDARG00000077053,PPFIA3,protein_coding
ENSDART00000153564,ENSDARG00000097969,si:ch211-40k21.6,antisense
ENSDART00000153566,ENSDARG00000088507,znf982,protein_coding
ENSDART00000153567,ENSDARG00000092979,PIAS2,protein_coding
ENSDART00000153568,ENSDARG00000073684,quo,protein_coding
ENSDART00000153569,ENSDARG00000097808,si:dkey-77f5.4,protein_coding
ENSDART00000153570,ENSDARG00000097262,si:ch211-255f14.2,lincRNA
ENSDART00000153571,ENSDARG00000071357,map4k3b,protein_coding
ENSDART00000153572,ENSDARG00000097775,si:dkey-159n16.1,lincRNA
ENSDART00000153573,ENSDARG00000015422,PPIL1,protein_coding
ENSDART00000153576,ENSDARG00000096872,,antisense
ENSDART00000153577,ENSDARG00000089787,CREBZF,protein_coding
ENSDART00000153578,ENSDARG00000096890,si:ch1073-66l23.4,antisense
ENSDART00000153581,ENSDARG00000056835,LAYN,protein_coding
ENSDART00000153582,ENSDARG00000090552,si:dkey-7j14.6,protein_coding
ENSDART00000153585,ENSDARG00000111474,CFAP100,protein_coding
ENSDART00000153586,ENSDARG00000039133,lamb4,protein_coding
ENSDART00000153587,ENSDARG00000096927,si:ch211-210b2.3,protein_coding
ENSDART00000153589,ENSDARG00000097026,cusr,protein_coding
ENSDART00000153590,ENSDARG00000097934,si:dkey-221l4.10,protein_coding
ENSDART00000153591,ENSDARG00000055400,si:dkey-56f14.7,protein_coding
ENSDART00000153592,ENSDARG00000097226,linc-pde4ba,lincRNA
ENSDART00000153594,ENSDARG00000097860,si:ch211-13i23.1,antisense
ENSDART00000153595,ENSDARG00000016429,FARP2,protein_coding
ENSDART00000153596,ENSDARG00000096417,si:dkey-11f14.2,antisense
ENSDART00000153597,ENSDARG00000039521,SSX2IP,protein_coding
ENSDART00000153598,ENSDARG00000019874,HSPH1,protein_coding
ENSDART00000153599,ENSDARG00000097796,si:dkey-202m22.9,antisense
ENSDART00000153600,ENSDARG00000097427,si:dkey-66d18.2,lincRNA
ENSDART00000153601,ENSDARG00000009612,chia.3,protein_coding
ENSDART00000153602,ENSDARG00000097666,,lincRNA
ENSDART00000153603,ENSDARG00000097060,si:ch211-207n23.3,antisense
ENSDART00000153606,ENSDARG00000098030,si:dkey-246m18.3,processed_transcript
ENSDART00000153607,ENSDARG00000097413,si:ch211-237d5.5,lincRNA
ENSDART00000153608,ENSDARG00000040703,si:ch211-242n18.1,processed_transcript
ENSDART00000153609,ENSDARG00000013804,capns1b,protein_coding
ENSDART00000153611,ENSDARG00000087793,tp53i13,protein_coding
ENSDART00000153612,ENSDARG00000045554,SNX20,protein_coding
ENSDART00000153613,ENSDARG00000087616,maptb,protein_coding
ENSDART00000153614,ENSDARG00000087424,si:dkey-187j14.6,protein_coding
ENSDART00000153615,ENSDARG00000077060,rbm6,protein_coding
ENSDART00000153616,ENSDARG00000031774,PUS7,protein_coding
ENSDART00000153617,ENSDARG00000061762,trim108,protein_coding
ENSDART00000153619,ENSDARG00000090496,THSD7A,protein_coding
ENSDART00000153621,ENSDARG00000097858,si:ch211-229n2.9,antisense
ENSDART00000153622,ENSDARG00000097208,C25H11orf96,protein_coding
ENSDART00000153624,ENSDARG00000062315,SIK2,protein_coding
ENSDART00000153625,ENSDARG00000045611,nfybb,protein_coding
ENSDART00000153626,ENSDARG00000090980,apof,protein_coding
ENSDART00000153628,ENSDARG00000097077,si:ch211-237h22.2,antisense
ENSDART00000153629,ENSDARG00000097856,si:ch211-195c22.3,antisense
ENSDART00000153630,ENSDARG00000093415,si:dkey-78l4.1,protein_coding
ENSDART00000153631,ENSDARG00000060021,VCPKMT,protein_coding
ENSDART00000153632,ENSDARG00000096850,si:dkey-82f1.1,lincRNA
ENSDART00000153633,ENSDARG00000061478,igf2bp1,protein_coding
ENSDART00000153634,ENSDARG00000097145,si:ch73-248e17.1,processed_transcript
ENSDART00000153637,ENSDARG00000097084,si:zfos-1714f5.4,protein_coding
ENSDART00000153638,ENSDARG00000097378,si:dkey-81l17.7,antisense
ENSDART00000153639,ENSDARG00000013379,PPP6R3,protein_coding
ENSDART00000153640,ENSDARG00000015059,DAAM1,protein_coding
ENSDART00000153642,ENSDARG00000076807,zgc:174268,protein_coding
ENSDART00000153643,ENSDARG00000056780,SSH1,protein_coding
ENSDART00000153644,ENSDARG00000097027,si:ch211-120j21.2,antisense
ENSDART00000153645,ENSDARG00000075526,PWWP2A,protein_coding
ENSDART00000153646,ENSDARG00000096859,si:ch211-286b4.4,protein_coding
ENSDART00000153647,ENSDARG00000097719,si:ch211-153o21.2,antisense
ENSDART00000153648,ENSDARG00000098030,si:dkey-246m18.3,processed_transcript
ENSDART00000153650,ENSDARG00000097974,si:ch211-172e9.1,lincRNA
ENSDART00000153651,ENSDARG00000076110,nwd1,protein_coding
ENSDART00000153652,ENSDARG00000040162,fgfbp3,protein_coding
ENSDART00000153653,ENSDARG00000087251,si:ch73-50f9.4,protein_coding
ENSDART00000153654,ENSDARG00000076005,PIEZO2,protein_coding
ENSDART00000153657,ENSDARG00000063711,TRIM3,protein_coding
ENSDART00000153658,ENSDARG00000096899,si:ch73-166c6.1,processed_transcript
ENSDART00000153659,ENSDARG00000092337,gas5,processed_transcript
ENSDART00000153660,ENSDARG00000061762,trim108,protein_coding
ENSDART00000153661,ENSDARG00000096816,si:ch211-247j10.1,protein_coding
ENSDART00000153662,ENSDARG00000058229,ACOT11,protein_coding
ENSDART00000153663,ENSDARG00000031774,PUS7,protein_coding
ENSDART00000153664,ENSDARG00000098034,si:ch211-116o3.7,processed_transcript
ENSDART00000153665,ENSDARG00000097869,si:dkey-1m11.6,protein_coding
ENSDART00000153666,ENSDARG00000102957,,processed_transcript
ENSDART00000153667,ENSDARG00000090286,serpina1,protein_coding
ENSDART00000153668,ENSDARG00000096409,si:dkey-20j1.2,antisense
ENSDART00000153669,ENSDARG00000060021,VCPKMT,protein_coding
ENSDART00000153671,ENSDARG00000097102,hmgn1a,protein_coding
ENSDART00000153672,ENSDARG00000097083,si:ch211-158d24.5,antisense
ENSDART00000153673,ENSDARG00000060095,KCNB1,protein_coding
ENSDART00000153674,ENSDARG00000096956,,antisense
ENSDART00000153675,ENSDARG00000003820,nr1d2a,protein_coding
ENSDART00000153676,ENSDARG00000093650,si:ch211-287n14.3,protein_coding
ENSDART00000153678,ENSDARG00000012682,PFN2,protein_coding
ENSDART00000153679,ENSDARG00000097086,znf1185,protein_coding
ENSDART00000153682,ENSDARG00000097264,si:ch211-40k21.5,protein_coding
ENSDART00000153683,ENSDARG00000088567,VPS72,protein_coding
ENSDART00000153684,ENSDARG00000097515,si:dkey-178d9.3,antisense
ENSDART00000153685,ENSDARG00000038878,il12a,protein_coding
ENSDART00000153686,ENSDARG00000026875,TLCD3B,protein_coding
ENSDART00000153687,ENSDARG00000009402,si:ch211-210b2.2,protein_coding
ENSDART00000153688,ENSDARG00000061800,marveld2l,protein_coding
ENSDART00000153689,ENSDARG00000068846,ppt2a.5,protein_coding
ENSDART00000153690,ENSDARG00000078180,sc:d0202,protein_coding
ENSDART00000153691,ENSDARG00000097815,si:ch73-39o22.3,lincRNA
ENSDART00000153692,ENSDARG00000097073,si:ch73-134b5.6,antisense
ENSDART00000153693,ENSDARG00000016674,trim35-4,protein_coding
ENSDART00000153694,ENSDARG00000097397,ugt5a4,unprocessed_pseudogene
ENSDART00000153695,ENSDARG00000077492,ATP8A2,protein_coding
ENSDART00000153696,ENSDARG00000077356,SYPL1,protein_coding
ENSDART00000153697,ENSDARG00000043746,NRXN3,protein_coding
ENSDART00000153698,ENSDARG00000093054,si:ch211-207c6.6,processed_transcript
ENSDART00000153699,ENSDARG00000002956,itgam.1,protein_coding
ENSDART00000153700,ENSDARG00000101935,si:ch211-195b11.4,antisense
ENSDART00000153701,ENSDARG00000097190,si:dkey-27o4.2,antisense
ENSDART00000153702,ENSDARG00000086336,si:ch211-157b11.12,protein_coding
ENSDART00000153704,ENSDARG00000078901,anks1ab,protein_coding
ENSDART00000153705,ENSDARG00000089139,iftap,protein_coding
ENSDART00000153706,ENSDARG00000097780,si:dkey-33c3.3,processed_transcript
ENSDART00000153707,ENSDARG00000097882,linc.6269,lincRNA
ENSDART00000153708,ENSDARG00000070331,muc5.1,protein_coding
ENSDART00000153709,ENSDARG00000088238,KANSL1,protein_coding
ENSDART00000153710,ENSDARG00000113949,pimr19,protein_coding
ENSDART00000153711,ENSDARG00000096924,si:zfos-1169d6.2,lincRNA
ENSDART00000153714,ENSDARG00000096099,si:dkey-9i5.1,lincRNA
ENSDART00000153716,ENSDARG00000097570,si:ch73-365i12.5,lincRNA
ENSDART00000153717,ENSDARG00000097803,MTRFR,protein_coding
ENSDART00000153718,ENSDARG00000097654,si:dkey-174c12.3,antisense
ENSDART00000153719,ENSDARG00000069966,alox5b.3,protein_coding
ENSDART00000153720,ENSDARG00000041919,ccl38.1,protein_coding
ENSDART00000153723,ENSDARG00000097269,si:ch211-222n22.1,protein_coding
ENSDART00000153724,ENSDARG00000098030,si:dkey-246m18.3,processed_transcript
ENSDART00000153725,ENSDARG00000063511,si:ch211-15d5.11,protein_coding
ENSDART00000153726,ENSDARG00000097205,ULK2,protein_coding
ENSDART00000153727,ENSDARG00000053840,EI24,protein_coding
ENSDART00000153729,ENSDARG00000079931,SNX19,protein_coding
ENSDART00000153730,ENSDARG00000097279,si:ch73-274k23.3,lincRNA
ENSDART00000153731,ENSDARG00000040284,si:dkey-79d12.5,protein_coding
ENSDART00000153732,ENSDARG00000029911,CASC3,protein_coding
ENSDART00000153733,ENSDARG00000075008,pask,protein_coding
ENSDART00000153734,ENSDARG00000079891,DNAJC6,protein_coding
ENSDART00000153735,ENSDARG00000097277,si:dkey-8f9.3,lincRNA
ENSDART00000153736,ENSDARG00000116862,pimr64,protein_coding
ENSDART00000153737,ENSDARG00000097738,si:dkey-31n5.4,antisense
ENSDART00000153738,ENSDARG00000097095,si:ch73-65n21.3,lincRNA
ENSDART00000153739,ENSDARG00000006566,nlk1,protein_coding
ENSDART00000153740,ENSDARG00000087071,chrna4a,protein_coding
ENSDART00000153743,ENSDARG00000089458,rp1l1a,protein_coding
ENSDART00000153744,ENSDARG00000097112,si:dkey-190i10.1,lincRNA
ENSDART00000153745,ENSDARG00000005458,CSNK1G2,protein_coding
ENSDART00000153746,ENSDARG00000060148,SH3PXD2A,protein_coding
ENSDART00000153747,ENSDARG00000112647,si:dkey-108k21.24,protein_coding
ENSDART00000153749,ENSDARG00000091140,pik3r6b,protein_coding
ENSDART00000153750,ENSDARG00000097388,si:dkey-29h14.11,lincRNA
ENSDART00000153751,ENSDARG00000089981,RNF146,protein_coding
ENSDART00000153753,ENSDARG00000097957,si:ch73-239g21.2,processed_transcript
ENSDART00000153754,ENSDARG00000098011,si:ch211-209m20.7,antisense
ENSDART00000153755,ENSDARG00000071652,rrp8,protein_coding
ENSDART00000153757,ENSDARG00000097266,si:ch211-229g11.5,processed_transcript
ENSDART00000153758,ENSDARG00000017143,BRD9,protein_coding
ENSDART00000153759,ENSDARG00000078249,unc13d,protein_coding
ENSDART00000153761,ENSDARG00000011247,RNPC3,protein_coding
ENSDART00000153762,ENSDARG00000097416,si:ch73-306e8.2,protein_coding
ENSDART00000153763,ENSDARG00000062565,KCNH4,protein_coding
ENSDART00000153764,ENSDARG00000097693,si:ch211-207n2.7,protein_coding
ENSDART00000153765,ENSDARG00000090753,heatr4,protein_coding
ENSDART00000153766,ENSDARG00000097840,si:dkey-42l23.6,protein_coding
ENSDART00000153767,ENSDARG00000097895,si:ch211-104f13.3,lincRNA
ENSDART00000153768,ENSDARG00000077495,PTPN9,protein_coding
ENSDART00000153773,ENSDARG00000075397,cipca,protein_coding
ENSDART00000153774,ENSDARG00000013997,ern1,protein_coding
ENSDART00000153775,ENSDARG00000093070,thumpd2,protein_coding
ENSDART00000153776,ENSDARG00000063097,SCUBE1,protein_coding
ENSDART00000153777,ENSDARG00000058782,si:ch73-242m19.1,protein_coding
ENSDART00000153779,ENSDARG00000030025,pimr135,protein_coding
ENSDART00000153780,ENSDARG00000043085,ALOX5,protein_coding
ENSDART00000153782,ENSDARG00000086628,STK19,protein_coding
ENSDART00000153783,ENSDARG00000097528,si:dkey-7j14.5,protein_coding
ENSDART00000153784,ENSDARG00000096876,si:dkey-61o18.2,lincRNA
ENSDART00000153786,ENSDARG00000097058,si:ch211-60j9.3,antisense
ENSDART00000153787,ENSDARG00000068851,rnf183,protein_coding
ENSDART00000153788,ENSDARG00000097391,si:dkey-33c14.7,protein_coding
ENSDART00000153789,ENSDARG00000087752,rfwd3,protein_coding
ENSDART00000153791,ENSDARG00000070025,dchs1a,protein_coding
ENSDART00000153792,ENSDARG00000097882,linc.6269,lincRNA
ENSDART00000153794,ENSDARG00000096989,FAM110C,protein_coding
ENSDART00000153795,ENSDARG00000054414,SPATA17,protein_coding
ENSDART00000153796,ENSDARG00000097282,si:ch211-137i24.15,antisense
ENSDART00000153797,ENSDARG00000016311,DOCK9,protein_coding
ENSDART00000153798,ENSDARG00000086254,hhla2b.2,protein_coding
ENSDART00000153799,ENSDARG00000097379,si:ch211-256m1.9,antisense
ENSDART00000153800,ENSDARG00000091585,kif28,protein_coding
ENSDART00000153801,ENSDARG00000057987,UBA3,protein_coding
ENSDART00000153802,ENSDARG00000097431,lnc.426,processed_transcript
ENSDART00000153803,ENSDARG00000097526,si:ch73-112l6.6,lincRNA
ENSDART00000153804,ENSDARG00000097480,si:dkey-263j23.1,protein_coding
ENSDART00000153805,ENSDARG00000074265,dzip1l,protein_coding
ENSDART00000153806,ENSDARG00000079221,si:ch211-162k9.6,protein_coding
ENSDART00000153807,ENSDARG00000097094,si:ch211-13k20.2,antisense
ENSDART00000153809,ENSDARG00000098022,,antisense
ENSDART00000153811,ENSDARG00000097568,si:dkeyp-73b11.9,processed_transcript
ENSDART00000153812,ENSDARG00000110216,si:rp71-84d9.5,protein_coding
ENSDART00000153813,ENSDARG00000097868,si:ch211-285i13.2,lincRNA
ENSDART00000153815,ENSDARG00000002795,meis3,protein_coding
ENSDART00000153817,ENSDARG00000097146,si:ch211-248a16.3,lincRNA
ENSDART00000153818,ENSDARG00000100815,srsf3a,protein_coding
ENSDART00000153819,ENSDARG00000025311,cuzd1.2,protein_coding
ENSDART00000153821,ENSDARG00000097754,lnc.343,lincRNA
ENSDART00000153822,ENSDARG00000091723,si:ch211-202f3.4,protein_coding
ENSDART00000153823,ENSDARG00000040765,drd6b,protein_coding
ENSDART00000153824,ENSDARG00000013669,NAPB,protein_coding
ENSDART00000153825,ENSDARG00000090386,polr1g,protein_coding
ENSDART00000153826,ENSDARG00000020239,LPIN1,protein_coding
ENSDART00000153827,ENSDARG00000067796,CLPX,protein_coding
ENSDART00000153828,ENSDARG00000023445,atp2b3b,protein_coding
ENSDART00000153829,ENSDARG00000097763,si:dkey-286f11.2,antisense
ENSDART00000153830,ENSDARG00000097973,si:ch1073-190k2.1,protein_coding
ENSDART00000153831,ENSDARG00000097793,si:ch211-33e4.3,protein_coding
ENSDART00000153832,ENSDARG00000089183,saxo4,protein_coding
ENSDART00000153834,ENSDARG00000077356,SYPL1,protein_coding
ENSDART00000153836,ENSDARG00000017038,zgc:152670,protein_coding
ENSDART00000153839,ENSDARG00000004594,ZNF800,protein_coding
ENSDART00000153840,ENSDARG00000087596,si:ch73-95l15.5,protein_coding
ENSDART00000153841,ENSDARG00000002002,lmcd1,protein_coding
ENSDART00000153843,ENSDARG00000086369,si:ch211-167j9.5,protein_coding
ENSDART00000153844,ENSDARG00000097126,si:dkey-40m6.16,antisense
ENSDART00000153846,ENSDARG00000029215,UBE2Z,protein_coding
ENSDART00000153847,ENSDARG00000096906,si:dkey-7i4.24,protein_coding
ENSDART00000153848,ENSDARG00000079378,phldb1b,protein_coding
ENSDART00000153850,ENSDARG00000097398,si:ch73-288o11.4,protein_coding
ENSDART00000153851,ENSDARG00000032868,PDE4B,protein_coding
ENSDART00000153852,ENSDARG00000093797,si:dkey-81p22.11,antisense
ENSDART00000153853,ENSDARG00000034313,PPP5C,protein_coding
ENSDART00000153854,ENSDARG00000097537,WWP1,protein_coding
ENSDART00000153855,ENSDARG00000097951,si:ch73-80e5.4,lincRNA
ENSDART00000153857,ENSDARG00000071652,rrp8,protein_coding
ENSDART00000153858,ENSDARG00000096996,si:dkey-117j14.7,lincRNA
ENSDART00000153860,ENSDARG00000035546,JMJD7,protein_coding
ENSDART00000153865,ENSDARG00000097817,si:ch211-214o2.2,sense_intronic
ENSDART00000153866,ENSDARG00000008377,EPN2,protein_coding
ENSDART00000153867,ENSDARG00000091970,ms4a17a.3,protein_coding
ENSDART00000153868,ENSDARG00000097704,ccdc36,protein_coding
ENSDART00000153869,ENSDARG00000097772,si:ch211-185a18.2,protein_coding
ENSDART00000153870,ENSDARG00000097967,si:dkey-192l17.3,lincRNA
ENSDART00000153871,ENSDARG00000095495,si:ch211-149k23.4,antisense
ENSDART00000153872,ENSDARG00000026753,GRIK4,protein_coding
ENSDART00000153873,ENSDARG00000089225,RO60,protein_coding
ENSDART00000153874,ENSDARG00000108987,si:dkey-7i4.19,protein_coding
ENSDART00000153876,ENSDARG00000097985,si:dkeyp-9a1.7,lincRNA
ENSDART00000153877,ENSDARG00000097460,si:zfos-1537b9.2,lincRNA
ENSDART00000153878,ENSDARG00000088507,znf982,protein_coding
ENSDART00000153881,ENSDARG00000097658,zgc:172225,sense_intronic
ENSDART00000153882,ENSDARG00000096826,si:ch211-278n20.8,antisense
ENSDART00000153884,ENSDARG00000097812,si:ch73-144d13.5,protein_coding
ENSDART00000153885,ENSDARG00000092471,si:dkey-7j22.1,protein_coding
ENSDART00000153887,ENSDARG00000097825,im:7154473,lincRNA
ENSDART00000153889,ENSDARG00000097549,si:ch211-158e19.2,lincRNA
ENSDART00000153890,ENSDARG00000041292,si:ch211-231m23.4,protein_coding
ENSDART00000153892,ENSDARG00000075725,CEP152,protein_coding
ENSDART00000153893,ENSDARG00000097574,si:ch211-160m12.2,lincRNA
ENSDART00000153894,ENSDARG00000053950,lin37,protein_coding
ENSDART00000153897,ENSDARG00000076462,ndnfl,protein_coding
ENSDART00000153898,ENSDARG00000097573,si:ch211-107e6.5,protein_coding
ENSDART00000153900,ENSDARG00000095477,si:ch1073-291l11.2,processed_transcript
ENSDART00000153902,ENSDARG00000096848,si:dkey-97i18.7,lincRNA
ENSDART00000153903,ENSDARG00000111157,si:ch211-87m19.2,processed_transcript
ENSDART00000153904,ENSDARG00000097374,si:dkey-108k21.7,protein_coding
ENSDART00000153905,ENSDARG00000038290,THOC5,protein_coding
ENSDART00000153907,ENSDARG00000076595,SEMA4G,protein_coding
ENSDART00000153908,ENSDARG00000097902,si:ch73-204p21.2,protein_coding
ENSDART00000153909,ENSDARG00000061017,spns2,protein_coding
ENSDART00000153910,ENSDARG00000097150,si:dkey-81p22.14,antisense
ENSDART00000153911,ENSDARG00000110008,,protein_coding
ENSDART00000153913,ENSDARG00000071259,FBXO34,protein_coding
ENSDART00000153914,ENSDARG00000097240,si:ch211-183b15.1,antisense
ENSDART00000153915,ENSDARG00000097772,si:ch211-185a18.2,protein_coding
ENSDART00000153916,ENSDARG00000022810,fzr1b,protein_coding
ENSDART00000153917,ENSDARG00000097784,ccdc162,protein_coding
ENSDART00000153918,ENSDARG00000034189,oxsr1a,protein_coding
ENSDART00000153919,ENSDARG00000045554,SNX20,protein_coding
ENSDART00000153921,ENSDARG00000086204,gsg1l2a,protein_coding
ENSDART00000153922,ENSDARG00000052917,si:ch211-202f3.3,protein_coding
ENSDART00000153923,ENSDARG00000097876,si:dkey-40g16.5,protein_coding
ENSDART00000153925,ENSDARG00000016460,FUT9,protein_coding
ENSDART00000153927,ENSDARG00000076015,PLBD1,protein_coding
ENSDART00000153928,ENSDARG00000089338,si:ch211-110e21.3,protein_coding
ENSDART00000153930,ENSDARG00000097368,si:dkey-244a7.1,protein_coding
ENSDART00000153931,ENSDARG00000096878,si:dkey-154p10.5,lincRNA
ENSDART00000153933,ENSDARG00000097841,si:ch211-266k13.3,antisense
ENSDART00000153934,ENSDARG00000097513,si:ch211-84k18.3p,transcribed_unprocessed_pseudogene
ENSDART00000153935,ENSDARG00000097556,CYP8B1,protein_coding
ENSDART00000153936,ENSDARG00000096990,si:ch1073-340i21.2,protein_coding
ENSDART00000153937,ENSDARG00000075949,PRKD1,protein_coding
ENSDART00000153939,ENSDARG00000020239,LPIN1,protein_coding
ENSDART00000153940,ENSDARG00000091539,ptprjb.1,protein_coding
ENSDART00000153942,ENSDARG00000089076,GPHN,protein_coding
ENSDART00000153944,ENSDARG00000077654,GRM8,protein_coding
ENSDART00000153945,ENSDARG00000091783,si:dkeyp-71f10.5,protein_coding
ENSDART00000153947,ENSDARG00000097802,si:dkey-238d18.12,protein_coding
ENSDART00000153949,ENSDARG00000013240,sxph,protein_coding
ENSDART00000153950,ENSDARG00000045792,si:dkey-106n21.1,protein_coding
ENSDART00000153951,ENSDARG00000061862,MYO18A,protein_coding
ENSDART00000153952,ENSDARG00000097227,si:dkey-181d19.4,processed_transcript
ENSDART00000153953,ENSDARG00000097689,si:ch211-79k12.3,processed_transcript
ENSDART00000153954,ENSDARG00000105797,or121-2p,protein_coding
ENSDART00000153956,ENSDARG00000019613,IP6K2,protein_coding
ENSDART00000153957,ENSDARG00000097101,si:ch211-77k2.2,antisense
